restaurant_id,restaurant_name,cuisine,district,price_level,partner_since,avg_prep_min,open_sunday
5640,ครัว0640,ตามสั่ง,วัฒนา,2,2023-01-14,10.5,True
5641,เจ๊0641,ก๋วยเตี๋ยว,ลาดพร้าว,3,2023-04-14,9.6,True
5642,ซากุระ0642,ญี่ปุ่น,จตุจักร,2,2022-03-11,15.7,True
5643,โซล0643,เกาหลี,บางนา,3,2023-10-05,6.7,True
5644,ครัว0644,ตามสั่ง,จตุจักร,3,2024-03-12,6.1,True
5645,ร้านพี่0645,กะเพรา,ห้วยขวาง,1,2023-11-18,14.6,True
5646,ซากุระ0646,ญี่ปุ่น,ห้วยขวาง,3,2023-10-24,9.6,True
5647,คาเฟ่0647,กาแฟ,พญาไท,2,2023-08-02,10.4,True
5648,เบอร์เกอร์0648,ฟาสต์ฟู้ด,ห้วยขวาง,2,2023-05-20,8.5,True
5649,ชาไทย0649,ชานม และขนม,ห้วยขวาง,1,2022-05-09,10.0,True
5650,ครัว0650,ตามสั่ง,คลองเตย,1,2024-06-08,13.0,False
5651,ครัว0651,ตามสั่ง,ลาดพร้าว,1,2023-09-24,15.0,True
5652,ครัว0652,ตามสั่ง,บางกะปิ,1,2023-12-14,4.2,False
5653,ร้านพี่0653,กะเพรา,บางกะปิ,2,2022-10-18,8.5,True
5654,ครัว0654,ตามสั่ง,สวนหลวง,1,2024-05-09,9.2,True
5655,ครัว0655,ตามสั่ง,บางนา,2,2022-10-03,6.9,True
5656,ซากุระ0656,ญี่ปุ่น,สาทร,2,2023-05-15,12.0,False
5657,เจ๊0657,ก๋วยเตี๋ยว,พญาไท,2,2024-06-25,10.6,True
5658,โซล0658,เกาหลี,ดินแดง,2,2023-01-21,9.3,True
5659,ซากุระ0659,ญี่ปุ่น,จตุจักร,1,2024-02-18,9.9,True
5660,ครัว0660,ตามสั่ง,บางรัก,1,2022-08-24,7.2,False
5661,ส้มตำ0661,อีสาน,ดินแดง,2,2022-02-20,12.8,True
5662,เจดี0662,อาหารเจ,บางนา,1,2024-04-08,9.7,True
5663,ส้มตำ0663,อีสาน,จตุจักร,3,2023-09-29,6.5,True
5664,โซล0664,เกาหลี,สวนหลวง,2,2022-04-19,9.4,True
5665,ร้านพี่0665,กะเพรา,ลาดพร้าว,1,2023-05-22,10.0,True
5666,ชาบู0666,สุกี้ และชาบู,สวนหลวง,2,2022-05-20,9.4,True
5667,เบอร์เกอร์0667,ฟาสต์ฟู้ด,ดินแดง,3,2023-03-12,9.7,True
5668,ครัว0668,ตามสั่ง,บางรัก,1,2024-02-26,13.7,True
5669,ครัว0669,ตามสั่ง,วัฒนา,2,2022-06-24,7.0,True
5670,ชาไทย0670,ชานม และขนม,วัฒนา,1,2023-11-08,9.7,True
5671,ซากุระ0671,ญี่ปุ่น,สวนหลวง,1,2023-08-08,10.3,True
5672,ซากุระ0672,ญี่ปุ่น,วัฒนา,2,2024-01-26,10.1,True
5673,เบอร์เกอร์0673,ฟาสต์ฟู้ด,บางนา,2,2024-02-20,4.5,True
5674,ซากุระ0674,ญี่ปุ่น,จตุจักร,1,2022-12-01,8.1,True
5675,ร้านพี่0675,กะเพรา,ดินแดง,2,2023-09-26,5.5,True
5676,ซากุระ0676,ญี่ปุ่น,บางรัก,1,2022-05-14,7.7,True
5677,เบอร์เกอร์0677,ฟาสต์ฟู้ด,จตุจักร,3,2022-08-13,6.7,True
5678,ซากุระ0678,ญี่ปุ่น,ดินแดง,2,2022-11-17,11.2,True
5679,ซากุระ0679,ญี่ปุ่น,วัฒนา,1,2022-11-12,13.2,True
5680,ย่างเนย0680,ปิ้งย่าง,บางนา,2,2024-05-04,4.7,True
5681,ซากุระ0681,ญี่ปุ่น,ห้วยขวาง,3,2024-05-01,10.0,True
5682,ซากุระ0682,ญี่ปุ่น,วัฒนา,2,2023-11-04,7.3,True
5683,ซากุระ0683,ญี่ปุ่น,สวนหลวง,1,2023-01-29,13.4,True
5684,เจดี0684,อาหารเจ,ห้วยขวาง,1,2022-08-12,9.6,True
5685,คาเฟ่0685,กาแฟ,สาทร,2,2022-11-19,8.0,False
5686,ซากุระ0686,ญี่ปุ่น,วัฒนา,2,2024-03-10,14.4,True
5687,ครัว0687,ตามสั่ง,พญาไท,1,2024-06-19,17.8,True
5688,ซากุระ0688,ญี่ปุ่น,ลาดพร้าว,2,2023-07-08,10.0,True
5689,โซล0689,เกาหลี,พญาไท,1,2022-09-27,11.8,True
5690,เจ๊0690,ก๋วยเตี๋ยว,วัฒนา,1,2024-05-05,11.0,True
5691,ซากุระ0691,ญี่ปุ่น,สาทร,2,2022-12-09,6.0,False
5692,ชาไทย0692,ชานม และขนม,ดินแดง,2,2022-07-03,6.6,True
5693,ส้มตำ0693,อีสาน,จตุจักร,3,2023-08-17,17.0,True
5694,เจ๊0694,ก๋วยเตี๋ยว,บางรัก,1,2022-12-19,6.7,False
5695,ครัว0695,ตามสั่ง,วัฒนา,2,2022-09-14,11.1,True
5696,ร้านพี่0696,กะเพรา,บางนา,1,2022-04-11,13.0,True
5697,ส้มตำ0697,อีสาน,วัฒนา,2,2023-11-23,11.1,True
5698,ซากุระ0698,ญี่ปุ่น,สวนหลวง,1,2023-05-19,10.9,True
5699,เบอร์เกอร์0699,ฟาสต์ฟู้ด,วัฒนา,3,2024-05-08,8.0,True
5700,ชาไทย0700,ชานม และขนม,วัฒนา,1,2022-08-19,6.0,True
5701,ชาไทย0701,ชานม และขนม,ลาดพร้าว,1,2022-05-04,5.3,False
5702,ย่างเนย0702,ปิ้งย่าง,บางกะปิ,2,2023-10-03,9.0,True
5703,ส้มตำ0703,อีสาน,สาทร,2,2024-03-25,12.8,False
5704,เบอร์เกอร์0704,ฟาสต์ฟู้ด,สวนหลวง,2,2022-05-14,8.0,True
5705,ครัว0705,ตามสั่ง,ดินแดง,3,2024-02-20,10.5,True
5706,ย่างเนย0706,ปิ้งย่าง,วัฒนา,3,2023-06-30,7.1,True
5707,ครัว0707,ตามสั่ง,บางนา,1,2022-05-08,13.1,True
5708,ครัว0708,ตามสั่ง,บางรัก,2,2022-02-28,8.2,False
5709,ซากุระ0709,ญี่ปุ่น,คลองเตย,2,2024-04-11,9.8,False
5710,ชาไทย0710,ชานม และขนม,บางกะปิ,2,2023-06-12,9.7,True
5711,คาเฟ่0711,กาแฟ,บางรัก,1,2023-08-02,7.8,False
5712,เบอร์เกอร์0712,ฟาสต์ฟู้ด,บางนา,1,2022-12-21,11.9,True
5713,ย่างเนย0713,ปิ้งย่าง,จตุจักร,1,2022-02-22,9.5,True
5714,ครัว0714,ตามสั่ง,ลาดพร้าว,2,2023-02-05,10.1,True
5715,ครัว0715,ตามสั่ง,บางนา,1,2022-03-10,4.9,True
5716,เจดี0716,อาหารเจ,บางกะปิ,1,2023-05-31,18.4,True
5717,เจ๊0717,ก๋วยเตี๋ยว,ลาดพร้าว,2,2022-12-25,7.3,True
5718,โซล0718,เกาหลี,จตุจักร,3,2023-04-14,8.3,False
5719,ร้านพี่0719,กะเพรา,ดินแดง,1,2023-11-20,14.9,False
5720,ร้านพี่0720,กะเพรา,วัฒนา,1,2022-10-10,10.7,True
5721,ชาบู0721,สุกี้ และชาบู,จตุจักร,2,2022-05-31,7.4,True
5722,ซากุระ0722,ญี่ปุ่น,ลาดพร้าว,2,2023-09-10,8.0,True
5723,เจดี0723,อาหารเจ,พญาไท,1,2022-05-05,9.2,False
5724,เจ๊0724,ก๋วยเตี๋ยว,ห้วยขวาง,2,2024-03-09,13.4,True
5725,ย่างเนย0725,ปิ้งย่าง,คลองเตย,1,2023-09-26,5.0,True
5726,ซากุระ0726,ญี่ปุ่น,ห้วยขวาง,2,2024-01-04,7.9,True
5727,ซากุระ0727,ญี่ปุ่น,พญาไท,3,2024-02-10,12.8,False
5728,ชาบู0728,สุกี้ และชาบู,ดินแดง,2,2022-05-05,6.6,True
5729,ส้มตำ0729,อีสาน,พญาไท,1,2023-02-20,14.0,False
5730,ร้านพี่0730,กะเพรา,สาทร,2,2023-07-04,6.7,False
5731,เจดี0731,อาหารเจ,สาทร,1,2022-05-21,22.1,False
5732,ครัว0732,ตามสั่ง,สาทร,1,2024-06-08,7.4,False
5733,เจดี0733,อาหารเจ,จตุจักร,3,2024-04-19,9.7,True
5734,ซากุระ0734,ญี่ปุ่น,บางนา,1,2022-10-31,13.1,True
5735,คาเฟ่0735,กาแฟ,ลาดพร้าว,3,2022-03-30,10.4,True
5736,ส้มตำ0736,อีสาน,ลาดพร้าว,1,2023-05-07,6.8,True
5737,ครัว0737,ตามสั่ง,บางรัก,2,2023-05-31,12.0,False
5738,ชาไทย0738,ชานม และขนม,บางกะปิ,2,2024-06-28,5.6,True
5739,ซากุระ0739,ญี่ปุ่น,บางนา,2,2023-09-30,7.9,True
5740,ชาไทย0740,ชานม และขนม,บางนา,3,2023-11-13,8.5,True
5741,ครัว0741,ตามสั่ง,ห้วยขวาง,1,2024-05-21,11.4,True
5742,เบอร์เกอร์0742,ฟาสต์ฟู้ด,บางนา,3,2023-01-14,7.7,True
5743,ซากุระ0743,ญี่ปุ่น,บางกะปิ,1,2022-11-29,8.6,True
5744,คาเฟ่0744,กาแฟ,คลองเตย,1,2024-03-28,10.5,True
5745,ซากุระ0745,ญี่ปุ่น,วัฒนา,3,2023-10-15,8.0,True
5746,ครัว0746,ตามสั่ง,วัฒนา,1,2022-12-22,17.8,True
5747,ส้มตำ0747,อีสาน,สาทร,1,2023-06-03,8.4,False
5748,ชาไทย0748,ชานม และขนม,สวนหลวง,1,2024-06-24,8.8,True
5749,ส้มตำ0749,อีสาน,บางนา,1,2022-03-11,13.4,True
5750,เบอร์เกอร์0750,ฟาสต์ฟู้ด,คลองเตย,2,2022-08-31,10.6,False
5751,ร้านพี่0751,กะเพรา,บางนา,1,2023-06-16,6.1,True
5752,ย่างเนย0752,ปิ้งย่าง,ลาดพร้าว,1,2022-09-30,10.6,True
5753,ซากุระ0753,ญี่ปุ่น,บางนา,1,2024-03-11,12.4,True
5754,เจ๊0754,ก๋วยเตี๋ยว,วัฒนา,1,2023-11-15,11.6,True
5755,คาเฟ่0755,กาแฟ,บางนา,1,2024-01-02,10.1,True
5756,ครัว0756,ตามสั่ง,บางรัก,2,2023-09-27,10.1,True
5757,ชาไทย0757,ชานม และขนม,ห้วยขวาง,1,2022-03-09,8.6,True
5758,ชาไทย0758,ชานม และขนม,บางนา,1,2024-01-05,16.6,True
5759,เบอร์เกอร์0759,ฟาสต์ฟู้ด,ห้วยขวาง,2,2022-11-08,10.4,True
5760,คาเฟ่0760,กาแฟ,ห้วยขวาง,1,2022-07-08,10.7,True
5761,ส้มตำ0761,อีสาน,ห้วยขวาง,3,2023-09-18,7.7,True
5762,ครัว0762,ตามสั่ง,จตุจักร,3,2023-06-04,12.6,True
5763,ร้านพี่0763,กะเพรา,วัฒนา,2,2022-06-26,10.9,True
5764,ซากุระ0764,ญี่ปุ่น,บางกะปิ,1,2024-05-03,12.7,True
5765,ครัว0765,ตามสั่ง,ลาดพร้าว,1,2022-10-25,10.3,True
5766,เจดี0766,อาหารเจ,จตุจักร,2,2022-03-06,14.1,True
5767,เจ๊0767,ก๋วยเตี๋ยว,วัฒนา,2,2023-02-01,6.2,True
5768,ชาไทย0768,ชานม และขนม,ลาดพร้าว,1,2022-07-17,12.2,True
5769,ซากุระ0769,ญี่ปุ่น,ห้วยขวาง,1,2023-05-30,7.2,True
5770,คาเฟ่0770,กาแฟ,ลาดพร้าว,2,2023-07-19,7.4,True
5771,ชาไทย0771,ชานม และขนม,วัฒนา,2,2022-05-22,5.6,True
5772,ครัว0772,ตามสั่ง,บางนา,2,2024-01-20,10.6,True
5773,เบอร์เกอร์0773,ฟาสต์ฟู้ด,วัฒนา,1,2022-12-12,15.1,True
5774,ร้านพี่0774,กะเพรา,บางรัก,2,2023-10-16,7.2,True
5775,ครัว0775,ตามสั่ง,วัฒนา,1,2023-03-28,6.2,True
5776,ซากุระ0776,ญี่ปุ่น,จตุจักร,1,2023-12-27,10.8,True
5777,ร้านพี่0777,กะเพรา,บางรัก,1,2024-05-25,10.1,False
5778,ซากุระ0778,ญี่ปุ่น,คลองเตย,1,2023-01-01,8.6,False
5779,โซล0779,เกาหลี,ห้วยขวาง,1,2022-04-20,10.6,True
5780,ร้านพี่0780,กะเพรา,ลาดพร้าว,1,2023-03-05,6.5,True
5781,ส้มตำ0781,อีสาน,ลาดพร้าว,2,2024-02-09,12.0,True
5782,ร้านพี่0782,กะเพรา,บางนา,3,2022-11-13,10.9,True
5783,เจดี0783,อาหารเจ,พญาไท,1,2023-12-22,9.1,False
5784,ชาไทย0784,ชานม และขนม,สาทร,2,2024-06-16,10.0,False
5785,ซากุระ0785,ญี่ปุ่น,สาทร,1,2023-03-17,10.3,False
5786,ร้านพี่0786,กะเพรา,บางนา,2,2024-01-20,7.1,True
5787,ชาไทย0787,ชานม และขนม,ลาดพร้าว,1,2022-10-27,5.6,True
5788,ส้มตำ0788,อีสาน,บางนา,2,2023-07-10,6.2,True
5789,ย่างเนย0789,ปิ้งย่าง,พญาไท,2,2023-09-19,7.4,False
5790,เจ๊0790,ก๋วยเตี๋ยว,ห้วยขวาง,3,2023-12-21,5.2,True
5791,เบอร์เกอร์0791,ฟาสต์ฟู้ด,ห้วยขวาง,1,2022-11-25,10.5,True
5792,เจ๊0792,ก๋วยเตี๋ยว,วัฒนา,3,2022-12-20,10.5,True
5793,เจดี0793,อาหารเจ,บางกะปิ,3,2022-05-05,20.5,True
5794,ส้มตำ0794,อีสาน,บางกะปิ,3,2023-11-27,6.6,True
5795,เบอร์เกอร์0795,ฟาสต์ฟู้ด,บางนา,1,2022-07-25,6.6,True
5796,ย่างเนย0796,ปิ้งย่าง,พญาไท,1,2024-04-07,8.5,True
5797,คาเฟ่0797,กาแฟ,พญาไท,2,2022-10-28,10.0,True
5798,โซล0798,เกาหลี,พญาไท,2,2023-07-01,9.1,False
5799,เจ๊0799,ก๋วยเตี๋ยว,สวนหลวง,1,2023-01-14,6.3,True
5800,ร้านพี่0800,กะเพรา,วัฒนา,1,2024-06-24,7.6,True
5801,เจ๊0801,ก๋วยเตี๋ยว,วัฒนา,1,2023-02-03,6.1,True
5802,ร้านพี่0802,กะเพรา,ดินแดง,1,2023-01-06,12.1,True
5803,ชาบู0803,สุกี้ และชาบู,ลาดพร้าว,1,2022-07-19,5.7,True
5804,ครัว0804,ตามสั่ง,ลาดพร้าว,1,2024-06-07,9.9,True
5805,เจ๊0805,ก๋วยเตี๋ยว,บางกะปิ,1,2023-11-22,11.9,True
5806,ชาบู0806,สุกี้ และชาบู,วัฒนา,1,2023-08-07,8.4,True
5807,เจ๊0807,ก๋วยเตี๋ยว,ลาดพร้าว,3,2022-05-12,7.0,True
5808,ซากุระ0808,ญี่ปุ่น,พญาไท,1,2023-02-19,8.9,False
5809,ร้านพี่0809,กะเพรา,ลาดพร้าว,2,2024-05-08,6.9,True
5810,ชาไทย0810,ชานม และขนม,จตุจักร,2,2023-11-01,17.0,True
5811,ร้านพี่0811,กะเพรา,สาทร,2,2023-03-23,20.7,True
5812,ส้มตำ0812,อีสาน,วัฒนา,1,2023-09-19,10.8,True
5813,ย่างเนย0813,ปิ้งย่าง,พญาไท,2,2023-11-14,11.7,False
5814,ชาไทย0814,ชานม และขนม,ดินแดง,1,2022-08-10,10.4,True
5815,ชาบู0815,สุกี้ และชาบู,พญาไท,1,2022-02-17,20.1,False
5816,เจดี0816,อาหารเจ,พญาไท,2,2023-10-19,11.0,True
5817,เบอร์เกอร์0817,ฟาสต์ฟู้ด,บางรัก,2,2023-06-19,7.8,False
5818,เจดี0818,อาหารเจ,ลาดพร้าว,1,2022-04-10,7.3,True
5819,ย่างเนย0819,ปิ้งย่าง,ลาดพร้าว,2,2023-05-24,9.0,True
5820,ร้านพี่0820,กะเพรา,จตุจักร,2,2024-02-28,9.9,True
5821,ซากุระ0821,ญี่ปุ่น,สาทร,2,2023-02-15,14.8,False
5822,ครัว0822,ตามสั่ง,พญาไท,2,2023-06-27,6.5,False
5823,ย่างเนย0823,ปิ้งย่าง,ลาดพร้าว,3,2024-02-12,17.3,True
5824,เจ๊0824,ก๋วยเตี๋ยว,บางนา,1,2023-08-06,8.5,True
5825,ชาไทย0825,ชานม และขนม,จตุจักร,3,2024-06-23,7.9,True
5826,ครัว0826,ตามสั่ง,บางนา,3,2024-05-04,8.9,True
5827,โซล0827,เกาหลี,สาทร,2,2022-02-27,10.3,True
5828,ซากุระ0828,ญี่ปุ่น,บางนา,1,2023-11-28,21.6,True
5829,คาเฟ่0829,กาแฟ,ห้วยขวาง,1,2023-08-08,6.8,True
5830,ส้มตำ0830,อีสาน,สวนหลวง,1,2023-06-12,7.7,True
5831,ซากุระ0831,ญี่ปุ่น,ห้วยขวาง,2,2023-01-18,8.6,True
5832,เบอร์เกอร์0832,ฟาสต์ฟู้ด,ลาดพร้าว,2,2023-12-13,8.6,True
5833,ครัว0833,ตามสั่ง,สวนหลวง,3,2022-07-29,9.8,False
5834,ส้มตำ0834,อีสาน,ห้วยขวาง,3,2023-05-04,13.8,True
5835,ซากุระ0835,ญี่ปุ่น,บางกะปิ,3,2022-11-19,12.0,True
5836,ย่างเนย0836,ปิ้งย่าง,พญาไท,2,2024-03-29,8.9,False
5837,ครัว0837,ตามสั่ง,ลาดพร้าว,3,2022-02-25,14.5,True
5838,ซากุระ0838,ญี่ปุ่น,ลาดพร้าว,2,2022-03-19,5.6,True
5839,ซากุระ0839,ญี่ปุ่น,บางนา,1,2023-06-30,9.4,True
5840,เจ๊0840,ก๋วยเตี๋ยว,ลาดพร้าว,2,2024-04-17,9.7,True
5841,ย่างเนย0841,ปิ้งย่าง,บางกะปิ,1,2022-02-14,7.0,True
5842,ส้มตำ0842,อีสาน,ลาดพร้าว,1,2023-02-07,9.2,True
5843,ครัว0843,ตามสั่ง,บางกะปิ,1,2023-08-22,8.7,True
5844,ร้านพี่0844,กะเพรา,บางนา,2,2022-05-07,11.1,False
5845,เจดี0845,อาหารเจ,ห้วยขวาง,2,2023-12-31,8.2,True
5846,เบอร์เกอร์0846,ฟาสต์ฟู้ด,ห้วยขวาง,1,2022-05-21,8.1,True
5847,ร้านพี่0847,กะเพรา,บางรัก,1,2024-04-05,6.8,False
5848,ส้มตำ0848,อีสาน,วัฒนา,1,2024-06-29,8.9,True
5849,ซากุระ0849,ญี่ปุ่น,บางนา,1,2022-07-17,7.6,False
5850,ชาไทย0850,ชานม และขนม,ห้วยขวาง,2,2023-05-18,8.8,True
5851,คาเฟ่0851,กาแฟ,สวนหลวง,2,2022-07-22,11.5,True
5852,ครัว0852,ตามสั่ง,ห้วยขวาง,1,2022-10-03,6.3,True
5853,เบอร์เกอร์0853,ฟาสต์ฟู้ด,ห้วยขวาง,2,2022-11-05,10.7,True
5854,ร้านพี่0854,กะเพรา,สวนหลวง,2,2023-12-31,7.6,True
5855,ร้านพี่0855,กะเพรา,คลองเตย,2,2022-12-02,9.2,False
5856,ส้มตำ0856,อีสาน,ห้วยขวาง,1,2023-05-16,8.5,True
5857,ส้มตำ0857,อีสาน,ลาดพร้าว,1,2024-01-03,13.6,True
5858,คาเฟ่0858,กาแฟ,ห้วยขวาง,2,2023-09-18,12.6,True
5859,ซากุระ0859,ญี่ปุ่น,พญาไท,1,2024-03-01,14.5,False
5860,ซากุระ0860,ญี่ปุ่น,บางนา,1,2023-04-14,10.1,True
5861,ครัว0861,ตามสั่ง,ลาดพร้าว,3,2022-10-04,14.4,True
5862,ส้มตำ0862,อีสาน,บางนา,3,2023-07-26,9.0,True
5863,ชาบู0863,สุกี้ และชาบู,จตุจักร,1,2022-07-01,6.3,True
5864,เจ๊0864,ก๋วยเตี๋ยว,ลาดพร้าว,1,2023-03-10,11.0,True
5865,ชาบู0865,สุกี้ และชาบู,ลาดพร้าว,2,2022-11-18,6.7,True
5866,ร้านพี่0866,กะเพรา,จตุจักร,1,2022-11-11,8.9,True
5867,เจ๊0867,ก๋วยเตี๋ยว,บางนา,3,2024-05-21,7.1,True
5868,ชาบู0868,สุกี้ และชาบู,จตุจักร,2,2022-11-24,5.6,True
5869,ครัว0869,ตามสั่ง,จตุจักร,2,2022-06-26,8.3,True
5870,โซล0870,เกาหลี,สวนหลวง,2,2022-12-19,7.8,True
5871,ซากุระ0871,ญี่ปุ่น,บางนา,3,2022-11-28,4.3,True
5872,ซากุระ0872,ญี่ปุ่น,ห้วยขวาง,3,2022-05-13,7.5,True
5873,ส้มตำ0873,อีสาน,จตุจักร,2,2022-07-03,10.1,True
5874,โซล0874,เกาหลี,บางกะปิ,3,2023-12-12,7.5,True
5875,เจดี0875,อาหารเจ,บางกะปิ,3,2023-04-26,9.6,True
5876,คาเฟ่0876,กาแฟ,พญาไท,1,2023-11-20,8.2,False
5877,ครัว0877,ตามสั่ง,ลาดพร้าว,1,2022-09-30,8.0,True
5878,ซากุระ0878,ญี่ปุ่น,สาทร,1,2022-02-23,17.4,False
5879,ครัว0879,ตามสั่ง,ลาดพร้าว,1,2022-11-28,7.4,True
5880,ครัว0880,ตามสั่ง,คลองเตย,1,2023-09-01,10.6,False
5881,ส้มตำ0881,อีสาน,ลาดพร้าว,1,2022-12-24,6.2,True
5882,ส้มตำ0882,อีสาน,ห้วยขวาง,2,2023-04-25,17.8,True
5883,คาเฟ่0883,กาแฟ,บางกะปิ,1,2023-02-26,5.4,True
5884,ชาบู0884,สุกี้ และชาบู,ห้วยขวาง,3,2023-10-10,6.4,True
5885,คาเฟ่0885,กาแฟ,บางกะปิ,1,2023-11-12,9.7,True
5886,ย่างเนย0886,ปิ้งย่าง,บางรัก,2,2023-03-18,11.8,False
5887,ส้มตำ0887,อีสาน,ห้วยขวาง,1,2024-04-10,9.3,True
5888,เจ๊0888,ก๋วยเตี๋ยว,วัฒนา,1,2022-07-06,8.8,True
5889,ส้มตำ0889,อีสาน,บางรัก,1,2022-08-17,9.8,False
5890,ร้านพี่0890,กะเพรา,บางกะปิ,1,2024-01-22,13.5,True
5891,ซากุระ0891,ญี่ปุ่น,ลาดพร้าว,1,2022-06-05,9.9,True
5892,ส้มตำ0892,อีสาน,บางนา,2,2023-10-03,7.4,True
5893,ซากุระ0893,ญี่ปุ่น,ลาดพร้าว,3,2022-08-07,10.7,True
5894,ชาบู0894,สุกี้ และชาบู,บางกะปิ,1,2023-01-18,9.9,True
5895,เจ๊0895,ก๋วยเตี๋ยว,บางรัก,3,2023-11-14,9.1,False
5896,ชาไทย0896,ชานม และขนม,บางกะปิ,1,2024-04-04,8.2,True
5897,ส้มตำ0897,อีสาน,ห้วยขวาง,3,2023-02-08,14.8,True
5898,ชาบู0898,สุกี้ และชาบู,สาทร,2,2022-06-13,5.1,False
5899,เบอร์เกอร์0899,ฟาสต์ฟู้ด,จตุจักร,1,2022-12-13,6.2,True
5900,ชาบู0900,สุกี้ และชาบู,จตุจักร,2,2022-05-05,8.9,True
5901,ครัว0901,ตามสั่ง,ดินแดง,2,2023-02-14,7.2,True
5902,ชาบู0902,สุกี้ และชาบู,ห้วยขวาง,1,2023-01-31,8.8,True
5903,ซากุระ0903,ญี่ปุ่น,บางนา,3,2022-12-18,8.5,True
5904,เบอร์เกอร์0904,ฟาสต์ฟู้ด,ลาดพร้าว,3,2024-05-03,6.5,True
5905,ครัว0905,ตามสั่ง,ดินแดง,3,2022-11-10,7.5,True
5906,คาเฟ่0906,กาแฟ,บางกะปิ,1,2024-05-26,12.9,True
5907,ครัว0907,ตามสั่ง,วัฒนา,3,2024-02-19,6.8,True
5908,ย่างเนย0908,ปิ้งย่าง,สวนหลวง,1,2022-07-22,8.3,True
5909,ซากุระ0909,ญี่ปุ่น,ห้วยขวาง,3,2024-05-06,9.9,True
5910,ร้านพี่0910,กะเพรา,สวนหลวง,1,2022-12-13,8.1,True
5911,ชาไทย0911,ชานม และขนม,วัฒนา,2,2023-11-19,10.4,True
5912,ชาบู0912,สุกี้ และชาบู,วัฒนา,2,2022-10-24,6.8,True
5913,ชาบู0913,สุกี้ และชาบู,ลาดพร้าว,2,2022-08-15,7.9,True
5914,ส้มตำ0914,อีสาน,วัฒนา,1,2023-11-29,6.7,True
5915,ครัว0915,ตามสั่ง,คลองเตย,1,2024-05-07,10.1,False
5916,ครัว0916,ตามสั่ง,พญาไท,1,2023-03-01,8.5,False
5917,ร้านพี่0917,กะเพรา,วัฒนา,1,2022-03-15,6.6,True
5918,ครัว0918,ตามสั่ง,สวนหลวง,3,2024-04-08,10.0,True
5919,ย่างเนย0919,ปิ้งย่าง,วัฒนา,1,2023-01-01,6.4,True
5920,ร้านพี่0920,กะเพรา,คลองเตย,1,2023-11-16,6.9,False
5921,ครัว0921,ตามสั่ง,บางกะปิ,2,2024-06-09,9.1,True
5922,ส้มตำ0922,อีสาน,คลองเตย,3,2023-03-24,13.8,True
5923,ส้มตำ0923,อีสาน,บางนา,1,2024-02-03,11.9,True
5924,ซากุระ0924,ญี่ปุ่น,ลาดพร้าว,3,2024-04-08,10.8,True
5925,เจดี0925,อาหารเจ,สาทร,1,2023-01-16,11.8,False
5926,ย่างเนย0926,ปิ้งย่าง,บางกะปิ,2,2022-07-16,6.1,True
5927,โซล0927,เกาหลี,ลาดพร้าว,3,2022-10-23,16.2,True
5928,ชาไทย0928,ชานม และขนม,วัฒนา,2,2023-06-04,7.9,True
5929,ชาไทย0929,ชานม และขนม,คลองเตย,1,2024-01-27,10.9,False
5930,ครัว0930,ตามสั่ง,ลาดพร้าว,2,2022-04-03,11.1,True
5931,โซล0931,เกาหลี,สาทร,1,2022-11-04,7.1,True
5932,ส้มตำ0932,อีสาน,บางนา,1,2023-09-06,8.3,True
5933,ร้านพี่0933,กะเพรา,บางนา,1,2022-03-16,11.6,True
5934,ร้านพี่0934,กะเพรา,ห้วยขวาง,2,2024-02-26,7.9,False
5935,ชาบู0935,สุกี้ และชาบู,วัฒนา,2,2022-08-31,7.6,True
5936,ซากุระ0936,ญี่ปุ่น,ลาดพร้าว,1,2022-09-09,8.9,True
5937,ย่างเนย0937,ปิ้งย่าง,ดินแดง,2,2022-12-27,11.3,True
5938,ซากุระ0938,ญี่ปุ่น,ลาดพร้าว,2,2022-07-07,6.9,True
5939,เจ๊0939,ก๋วยเตี๋ยว,บางนา,3,2022-11-27,16.6,True
5940,ครัว0940,ตามสั่ง,จตุจักร,2,2023-05-11,6.1,True
5941,เบอร์เกอร์0941,ฟาสต์ฟู้ด,สวนหลวง,2,2022-04-03,10.1,True
5942,ชาไทย0942,ชานม และขนม,ดินแดง,2,2024-05-09,8.0,True
5943,เจ๊0943,ก๋วยเตี๋ยว,บางกะปิ,2,2022-06-21,8.5,True
5944,ครัว0944,ตามสั่ง,สาทร,2,2024-05-08,13.2,True
5945,ครัว0945,ตามสั่ง,บางนา,1,2022-07-22,13.1,True
5946,เจ๊0946,ก๋วยเตี๋ยว,วัฒนา,1,2024-04-20,12.6,True
5947,ชาไทย0947,ชานม และขนม,พญาไท,2,2024-04-22,11.7,False
5948,ชาไทย0948,ชานม และขนม,บางกะปิ,2,2024-06-02,6.8,True
5949,ซากุระ0949,ญี่ปุ่น,ดินแดง,1,2024-05-21,8.0,True
5950,ร้านพี่0950,กะเพรา,ลาดพร้าว,2,2023-03-21,12.6,True
5951,ชาไทย0951,ชานม และขนม,คลองเตย,1,2023-09-25,5.5,True
5952,เจ๊0952,ก๋วยเตี๋ยว,ลาดพร้าว,2,2022-04-18,6.1,True
5953,ครัว0953,ตามสั่ง,วัฒนา,2,2023-07-08,8.1,True
5954,ซากุระ0954,ญี่ปุ่น,พญาไท,2,2022-10-10,20.6,False
5955,ร้านพี่0955,กะเพรา,บางกะปิ,1,2023-08-26,18.3,True
