customer_id,signup_date,birth_year,gender,district,app_platform,notification_opt_in,churned
147874,2024-11-24,1992,ชาย,วัฒนา,Android,False,0
147875,2024-03-11,1989,หญิง,ห้วยขวาง,iOS,False,0
147879,2024-05-18,1994,หญิง,ดินแดง,Android,False,0
147881,2024-11-24,2002,หญิง,ห้วยขวาง,iOS,False,0
147882,2024-07-25,1988,หญิง,ดินแดง,iOS,True,0
147884,2024-07-01,1992,ชาย,จตุจักร,iOS,False,0
147885,2024-10-22,1989,ชาย,พญาไท,iOS,False,0
147888,2024-11-24,2003,ชาย,ดินแดง,iOS,False,1
147889,2024-10-28,2001,หญิง,ดินแดง,iOS,True,0
147894,2025-01-21,2006,หญิง,ห้วยขวาง,iOS,False,0
147896,2025-04-12,2000,ชาย,จตุจักร,iOS,False,1
147899,2025-06-27,1998,ชาย,พญาไท,iOS,True,0
147900,2024-07-08,1993,หญิง,ดินแดง,iOS,False,0
147902,2024-05-22,1998,ชาย,คลองเตย,iOS,False,0
147903,2024-01-15,1997,หญิง,สาทร,iOS,True,0
147904,2024-10-04,1988,หญิง,สวนหลวง,Android,True,0
147906,2024-10-24,1998,ชาย,ห้วยขวาง,Android,False,0
147909,2024-07-16,1994,หญิง,ห้วยขวาง,Android,True,0
147911,2025-02-03,2005,หญิง,ลาดพร้าว,Android,False,0
147915,2024-04-22,1997,หญิง,จตุจักร,iOS,False,0
147916,2024-04-29,1994,หญิง,บางนา,Android,True,1
147917,2024-06-28,1992,ชาย,บางนา,iOS,False,0
147918,2025-04-21,1996,หญิง,บางรัก,Android,True,1
147920,2024-07-16,1997,หญิง,พญาไท,iOS,True,0
147921,2025-06-21,1997,ชาย,ลาดพร้าว,Android,True,1
147923,2024-05-18,1977,หญิง,สาทร,Android,True,1
147925,2024-03-07,2002,ชาย,ห้วยขวาง,Android,True,0
147926,2025-02-13,1996,หญิง,สาทร,Android,True,0
147927,2024-12-14,1993,ชาย,พญาไท,Android,True,0
147929,2024-12-04,1978,หญิง,ลาดพร้าว,Android,True,1
147930,2025-07-12,1990,ชาย,วัฒนา,Android,True,0
147931,2024-04-24,2001,ชาย,บางนา,Android,False,0
147935,2024-08-21,1995,ชาย,คลองเตย,iOS,True,0
147936,2025-01-02,2000,ชาย,ลาดพร้าว,Android,False,0
147937,2024-08-06,1997,หญิง,ลาดพร้าว,Android,False,0
147941,2024-06-29,1981,ชาย,บางรัก,Android,True,1
147944,2025-03-26,1987,ไม่ระบุ,พญาไท,iOS,True,0
147945,2024-03-25,1999,หญิง,บางนา,Android,True,1
147946,2025-01-12,1980,หญิง,สาทร,Android,True,0
147949,2025-04-03,1999,หญิง,บางรัก,iOS,True,0
147952,2024-03-16,2003,หญิง,บางนา,iOS,False,0
147953,2024-10-27,2002,ชาย,คลองเตย,Android,False,0
147954,2024-10-25,1998,ชาย,สวนหลวง,Android,False,0
147955,2024-02-14,1989,หญิง,คลองเตย,iOS,True,0
147956,2024-03-12,1989,หญิง,สาทร,iOS,True,0
147957,2025-02-24,1997,หญิง,ห้วยขวาง,Android,True,0
147958,2025-02-16,1989,หญิง,วัฒนา,Android,True,0
147963,2024-08-31,1993,ชาย,บางกะปิ,iOS,True,0
147965,2024-06-20,1990,ชาย,บางนา,iOS,True,1
147966,2025-03-22,1991,ไม่ระบุ,บางนา,iOS,True,0
147968,2024-11-28,1997,หญิง,บางนา,iOS,True,0
147971,2025-01-29,1992,ชาย,สวนหลวง,Android,True,0
147972,2024-12-04,2004,หญิง,จตุจักร,iOS,False,0
147979,2025-06-14,2001,หญิง,สวนหลวง,iOS,False,0
147983,2024-01-27,2002,หญิง,จตุจักร,Android,True,0
147984,2024-12-16,1994,หญิง,ห้วยขวาง,Android,True,0
147986,2024-08-19,1991,ไม่ระบุ,ดินแดง,Android,True,0
147989,2025-03-06,1995,หญิง,ห้วยขวาง,Android,True,0
147990,2024-06-14,1997,หญิง,บางนา,Android,False,0
147991,2025-05-08,1997,หญิง,บางรัก,iOS,False,0
147994,2025-06-16,1988,หญิง,ลาดพร้าว,iOS,False,0
147995,2025-02-09,1993,หญิง,บางกะปิ,iOS,True,0
147997,2024-11-04,1988,หญิง,สาทร,iOS,True,0
147998,2024-03-04,1995,หญิง,ลาดพร้าว,iOS,True,0
148000,2025-07-03,1986,ชาย,บางนา,iOS,False,0
148008,2025-05-31,1989,หญิง,บางรัก,Android,True,0
148009,2025-03-27,1975,ชาย,บางนา,iOS,True,0
148011,2024-04-12,1994,หญิง,ห้วยขวาง,iOS,False,0
148012,2024-01-26,1976,หญิง,บางกะปิ,iOS,True,0
148014,2024-06-11,1999,หญิง,ลาดพร้าว,iOS,True,0
148015,2024-01-20,1990,หญิง,ห้วยขวาง,iOS,False,0
148016,2024-02-29,1989,ชาย,จตุจักร,Android,True,0
148018,2024-01-25,1983,หญิง,บางรัก,iOS,False,0
148021,2025-04-04,1991,หญิง,ลาดพร้าว,iOS,True,0
148022,2024-01-15,1975,ชาย,สาทร,Android,False,0
148026,2025-04-23,1993,ชาย,จตุจักร,Android,True,1
148028,2024-03-12,1997,หญิง,จตุจักร,iOS,False,0
148030,2024-07-11,1992,หญิง,วัฒนา,Android,False,0
148031,2025-04-08,2001,หญิง,พญาไท,iOS,True,0
148032,2024-03-18,1991,ชาย,สาทร,Android,True,0
148034,2024-11-28,1996,ชาย,บางกะปิ,iOS,False,0
148037,2024-04-15,1997,หญิง,ห้วยขวาง,Android,True,0
148039,2024-04-14,1990,หญิง,จตุจักร,iOS,True,0
148041,2025-01-18,2006,ชาย,ลาดพร้าว,Android,True,0
148044,2025-04-03,1985,ชาย,ดินแดง,iOS,False,1
148048,2025-01-28,1987,ชาย,สาทร,Android,True,1
148050,2024-12-02,1999,หญิง,สวนหลวง,Android,True,1
148052,2024-06-12,2004,หญิง,จตุจักร,iOS,False,0
148053,2025-04-15,2003,ชาย,สวนหลวง,iOS,False,0
148054,2025-07-04,2004,ชาย,ลาดพร้าว,iOS,True,1
148055,2025-01-21,2003,หญิง,จตุจักร,Android,False,0
148056,2025-02-01,2001,ไม่ระบุ,วัฒนา,iOS,True,0
148057,2025-01-11,1985,ชาย,พญาไท,Android,True,0
148058,2025-04-17,1996,ชาย,พญาไท,iOS,True,0
148059,2025-05-23,1994,ชาย,สาทร,iOS,True,0
148061,2024-09-09,1978,ชาย,บางกะปิ,Android,True,1
148062,2025-01-22,1999,หญิง,ลาดพร้าว,Android,True,0
148063,2025-06-08,2005,หญิง,ห้วยขวาง,Android,True,0
148066,2024-11-12,2003,ชาย,สาทร,iOS,True,0
148068,2024-04-05,1999,หญิง,ลาดพร้าว,iOS,True,0
148069,2024-12-08,2004,หญิง,ลาดพร้าว,iOS,False,0
148070,2024-09-02,1984,ชาย,สาทร,Android,True,0
148071,2024-07-14,2002,ชาย,วัฒนา,iOS,True,0
148073,2024-10-30,1988,หญิง,สวนหลวง,Android,False,0
148075,2024-09-20,1981,หญิง,บางกะปิ,Android,True,1
148077,2024-11-15,1996,หญิง,บางรัก,iOS,True,0
148080,2024-05-25,1983,หญิง,สาทร,iOS,False,1
148081,2024-07-08,1999,ชาย,บางรัก,Android,True,0
148083,2024-07-07,1985,หญิง,บางกะปิ,iOS,True,0
148086,2025-01-03,1995,หญิง,ห้วยขวาง,Android,True,0
148087,2024-09-12,1999,ไม่ระบุ,วัฒนา,Android,True,0
148089,2025-04-06,1991,หญิง,คลองเตย,iOS,False,0
148090,2025-02-21,1993,ชาย,ลาดพร้าว,Android,True,0
148092,2025-06-18,1999,ชาย,จตุจักร,Android,True,0
148094,2024-01-28,1985,หญิง,บางนา,iOS,False,0
148096,2024-01-18,2001,หญิง,บางนา,iOS,True,0
148097,2024-07-30,1993,ชาย,พญาไท,iOS,True,0
148098,2024-12-22,1997,หญิง,บางนา,Android,True,0
148099,2024-09-07,1998,ชาย,พญาไท,iOS,True,0
148101,2025-04-12,2003,ชาย,บางนา,iOS,False,0
148107,2024-03-06,1989,หญิง,สวนหลวง,Android,False,0
148108,2024-12-12,1994,หญิง,จตุจักร,Android,True,0
148110,2025-04-14,1995,หญิง,วัฒนา,iOS,True,0
148112,2024-01-23,1993,หญิง,ลาดพร้าว,Android,False,0
148114,2024-03-20,2005,หญิง,สาทร,iOS,True,0
148115,2025-06-27,1993,หญิง,บางนา,iOS,True,0
148116,2024-11-02,1997,หญิง,จตุจักร,iOS,False,1
148118,2024-10-11,1997,หญิง,ดินแดง,Android,True,0
148119,2025-03-01,1990,หญิง,วัฒนา,Android,True,0
148121,2024-06-22,1996,ชาย,คลองเตย,Android,False,0
148122,2025-03-19,1992,ชาย,บางรัก,Android,False,0
148123,2024-11-24,2002,หญิง,บางรัก,Android,False,0
148126,2024-04-21,1994,หญิง,บางรัก,iOS,True,0
148127,2024-05-12,2000,หญิง,ลาดพร้าว,iOS,True,1
148128,2024-12-19,2001,หญิง,วัฒนา,Android,False,0
148133,2024-07-04,1998,หญิง,คลองเตย,Android,False,1
148136,2024-09-28,1975,หญิง,ดินแดง,Android,True,0
148137,2024-04-10,2000,หญิง,บางรัก,Android,True,1
148138,2024-09-19,1989,ชาย,สวนหลวง,Android,True,0
148139,2024-10-29,2000,หญิง,พญาไท,iOS,False,1
148143,2024-08-14,2005,ชาย,บางกะปิ,iOS,True,0
148144,2024-04-21,1990,ชาย,พญาไท,Android,False,0
148146,2024-11-23,1994,หญิง,จตุจักร,Android,True,0
148148,2024-10-16,1992,ชาย,บางกะปิ,Android,True,0
148149,2024-09-11,2001,หญิง,บางรัก,iOS,True,0
148151,2025-03-02,2003,ชาย,บางนา,Android,True,0
148153,2024-10-08,2000,ชาย,สาทร,iOS,False,0
148155,2025-07-01,1987,ชาย,วัฒนา,iOS,False,0
148157,2024-03-04,1999,ชาย,บางนา,Android,True,0
148158,2024-03-22,1994,ชาย,ดินแดง,iOS,True,0
148159,2024-07-06,1993,หญิง,จตุจักร,iOS,False,0
148162,2025-01-13,2000,ชาย,บางนา,iOS,True,0
148163,2024-01-28,1999,ชาย,ลาดพร้าว,Android,True,0
148164,2025-04-15,1997,ชาย,พญาไท,Android,False,0
148169,2024-12-18,1995,หญิง,บางนา,iOS,True,0
148172,2024-08-23,2002,ชาย,ลาดพร้าว,Android,True,0
148174,2024-05-25,1996,หญิง,ลาดพร้าว,Android,True,1
148179,2025-02-03,2000,ชาย,บางรัก,iOS,True,0
148180,2024-09-24,2002,ไม่ระบุ,จตุจักร,Android,False,0
148182,2025-06-23,1997,ไม่ระบุ,สวนหลวง,Android,False,0
148183,2024-04-09,2002,หญิง,พญาไท,Android,False,0
148185,2024-09-13,1996,ชาย,บางนา,Android,False,0
148186,2024-02-19,1999,หญิง,บางรัก,Android,True,1
148191,2025-04-13,1993,ชาย,บางรัก,iOS,True,0
148192,2024-07-17,1997,หญิง,วัฒนา,Android,False,0
148196,2024-03-05,1980,หญิง,ลาดพร้าว,iOS,False,0
148197,2024-09-13,1976,ชาย,พญาไท,Android,True,0
148199,2025-04-15,1982,ชาย,บางนา,Android,True,0
148200,2024-10-24,2001,ไม่ระบุ,คลองเตย,Android,True,0
148201,2025-02-20,1996,ชาย,สาทร,iOS,True,0
148202,2025-04-10,2000,ชาย,บางรัก,iOS,False,0
148203,2025-02-06,1982,หญิง,สาทร,Android,True,0
148208,2024-09-14,1998,หญิง,วัฒนา,iOS,True,0
148217,2025-04-25,1994,หญิง,ลาดพร้าว,Android,False,0
148219,2024-07-06,2002,ชาย,บางนา,iOS,True,0
148221,2024-06-11,1988,หญิง,ห้วยขวาง,Android,False,1
148222,2024-01-20,2001,หญิง,สาทร,iOS,True,0
148225,2024-02-13,1999,หญิง,สาทร,Android,False,0
148229,2024-09-19,2000,หญิง,ดินแดง,Android,False,0
148230,2024-11-06,2001,หญิง,พญาไท,Android,False,0
148231,2024-12-13,2002,หญิง,ห้วยขวาง,Android,True,0
148232,2025-05-06,2003,หญิง,สาทร,iOS,True,0
148234,2025-02-14,2002,หญิง,ห้วยขวาง,Android,False,0
148235,2024-07-02,1990,หญิง,สาทร,Android,True,0
148241,2024-01-25,2002,ไม่ระบุ,พญาไท,Android,True,1
148242,2024-05-26,1990,หญิง,วัฒนา,Android,True,0
148243,2024-11-16,2002,หญิง,ห้วยขวาง,Android,True,0
148245,2024-12-19,1988,หญิง,บางนา,Android,False,0
148246,2025-05-03,1994,หญิง,สวนหลวง,Android,True,0
148248,2024-04-23,1999,หญิง,สวนหลวง,Android,True,0
148249,2025-04-21,1994,ชาย,ดินแดง,Android,False,0
148250,2024-08-17,1999,หญิง,จตุจักร,iOS,True,0
148252,2024-10-01,2001,ชาย,ลาดพร้าว,iOS,True,1
148254,2025-06-12,1982,หญิง,บางกะปิ,iOS,False,0
148256,2025-04-09,1998,ชาย,ลาดพร้าว,Android,True,0
148257,2024-04-16,1994,หญิง,บางกะปิ,Android,True,0
148259,2024-04-18,1981,หญิง,สวนหลวง,Android,True,0
148261,2024-03-09,1978,ไม่ระบุ,สวนหลวง,Android,True,0
148263,2025-04-02,1994,หญิง,บางนา,Android,False,0
148264,2024-08-15,1977,ชาย,ลาดพร้าว,Android,True,0
148265,2024-03-09,1986,หญิง,ห้วยขวาง,iOS,False,1
148268,2025-04-21,1989,ชาย,จตุจักร,Android,True,0
148273,2024-02-25,1999,หญิง,บางกะปิ,iOS,False,0
148274,2025-02-01,1988,ชาย,วัฒนา,Android,True,0
148276,2025-07-08,1991,ชาย,บางกะปิ,Android,False,0
148279,2025-06-16,1999,ชาย,ลาดพร้าว,iOS,True,0
148281,2024-11-13,1995,หญิง,วัฒนา,Android,False,1
148282,2025-05-31,2002,ไม่ระบุ,พญาไท,iOS,True,0
148283,2024-07-30,2004,ชาย,จตุจักร,iOS,True,0
148286,2024-02-04,1994,หญิง,วัฒนา,iOS,True,0
148293,2025-05-16,1981,หญิง,วัฒนา,iOS,False,0
148295,2024-02-05,1997,ชาย,ลาดพร้าว,iOS,False,0
148297,2024-08-25,1993,หญิง,สาทร,Android,False,0
148300,2025-06-10,1997,ชาย,ดินแดง,Android,True,0
148302,2024-07-04,1994,ไม่ระบุ,จตุจักร,iOS,True,0
148303,2024-08-20,2000,ชาย,คลองเตย,Android,False,0
148306,2025-06-23,1989,ชาย,ดินแดง,Android,True,0
148308,2025-07-07,2003,ชาย,วัฒนา,Android,False,0
148313,2024-12-14,1998,ชาย,บางรัก,Android,True,0
148314,2024-10-23,1995,หญิง,วัฒนา,Android,True,1
148315,2025-03-07,1995,ชาย,สาทร,iOS,False,0
148316,2024-10-03,2003,ชาย,คลองเตย,Android,False,1
148320,2024-03-05,1991,ชาย,วัฒนา,Android,False,0
148321,2025-04-23,2002,หญิง,ห้วยขวาง,Android,True,0
148322,2024-06-01,2002,ชาย,ห้วยขวาง,Android,True,0
148323,2024-04-29,1992,หญิง,ห้วยขวาง,iOS,False,0
148324,2024-11-18,2004,ชาย,ลาดพร้าว,iOS,True,0
148327,2024-04-20,1991,หญิง,ดินแดง,iOS,False,0
148331,2024-11-25,1985,ชาย,ห้วยขวาง,iOS,True,0
148332,2025-05-19,1998,ชาย,บางนา,iOS,False,0
148336,2024-09-15,2001,หญิง,ลาดพร้าว,Android,False,0
148339,2025-01-13,1999,หญิง,บางรัก,Android,True,0
148341,2024-01-24,1990,ชาย,ห้วยขวาง,Android,True,0
148342,2024-10-15,2005,ชาย,ห้วยขวาง,iOS,True,0
148346,2024-08-31,1998,หญิง,วัฒนา,iOS,False,0
148348,2024-03-09,1998,หญิง,บางนา,Android,True,0
148350,2025-01-15,1998,หญิง,วัฒนา,Android,False,0
148351,2024-09-12,1991,ชาย,ห้วยขวาง,Android,True,0
148352,2024-03-31,1991,ชาย,บางรัก,Android,True,0
148353,2024-04-18,1992,หญิง,ลาดพร้าว,Android,False,1
148356,2025-02-21,2005,ชาย,ห้วยขวาง,iOS,False,0
148361,2024-02-20,1999,ชาย,จตุจักร,Android,True,0
148368,2024-07-25,1991,ไม่ระบุ,บางนา,iOS,False,0
148370,2024-02-24,2002,ชาย,วัฒนา,Android,True,0
148371,2024-02-09,1988,ชาย,บางกะปิ,Android,True,0
148375,2024-07-15,1997,หญิง,ห้วยขวาง,Android,True,0
148376,2025-02-18,1994,ชาย,ดินแดง,iOS,True,0
148380,2025-05-11,1999,หญิง,ห้วยขวาง,iOS,True,1
148381,2024-05-31,2000,หญิง,บางนา,Android,False,0
148382,2025-04-06,1986,ชาย,บางกะปิ,Android,True,0
148384,2024-08-12,1998,ชาย,ดินแดง,Android,True,0
148387,2025-06-14,2003,หญิง,สาทร,iOS,False,0
148390,2024-04-22,1989,หญิง,วัฒนา,iOS,True,1
148392,2025-01-03,1997,ไม่ระบุ,ห้วยขวาง,Android,True,0
148394,2024-09-14,1998,หญิง,ดินแดง,Android,True,0
148395,2025-04-14,2004,หญิง,คลองเตย,Android,True,0
148399,2025-04-21,1989,ชาย,บางนา,Android,False,0
148405,2024-02-09,1990,ชาย,สาทร,iOS,True,0
148407,2024-10-21,1991,ชาย,วัฒนา,iOS,True,0
148409,2024-07-01,1994,ชาย,ลาดพร้าว,Android,True,1
148410,2024-06-15,2003,หญิง,คลองเตย,iOS,True,0
148411,2025-04-11,1984,หญิง,สวนหลวง,iOS,True,0
148413,2024-12-13,1999,หญิง,บางนา,iOS,True,0
148416,2024-09-13,1999,ชาย,พญาไท,Android,False,0
148418,2024-11-08,1983,หญิง,คลองเตย,Android,True,0
148419,2024-12-20,1991,หญิง,ลาดพร้าว,iOS,True,0
148420,2024-08-15,1992,ชาย,บางรัก,iOS,False,0
148421,2025-03-04,1989,หญิง,บางนา,Android,False,0
148425,2024-12-29,1999,ชาย,ห้วยขวาง,iOS,True,0
148427,2025-03-14,2000,หญิง,ห้วยขวาง,iOS,True,0
148429,2024-11-24,1983,หญิง,วัฒนา,iOS,False,0
148430,2024-05-04,1996,หญิง,ห้วยขวาง,Android,True,0
148431,2024-03-18,1993,หญิง,ห้วยขวาง,Android,False,0
148434,2024-11-10,1990,ชาย,ลาดพร้าว,iOS,True,0
148436,2024-04-17,1992,ชาย,ลาดพร้าว,iOS,False,0
148437,2025-06-05,1994,ชาย,สาทร,Android,False,0
148439,2025-05-14,1999,หญิง,บางนา,Android,False,0
148443,2024-11-02,1984,หญิง,บางรัก,Android,False,0
148444,2025-01-29,1997,หญิง,วัฒนา,iOS,True,0
148448,2025-05-29,1991,หญิง,บางนา,Android,False,0
148449,2024-02-04,2004,ชาย,สวนหลวง,Android,True,0
148451,2025-01-04,1999,หญิง,ลาดพร้าว,Android,True,0
148456,2024-10-19,1997,ชาย,บางกะปิ,Android,True,0
148457,2024-06-09,1991,หญิง,บางนา,iOS,True,0
148459,2025-06-30,1997,ชาย,ลาดพร้าว,iOS,False,0
148460,2024-09-26,1990,ชาย,ห้วยขวาง,Android,True,1
148461,2024-09-24,2002,หญิง,สาทร,Android,True,0
148465,2025-01-25,1983,ไม่ระบุ,วัฒนา,iOS,True,0
148466,2024-09-11,1995,ชาย,วัฒนา,iOS,True,0
148469,2025-01-19,1997,หญิง,ลาดพร้าว,Android,True,0
148478,2025-02-17,2005,ชาย,บางนา,Android,False,0
148481,2024-05-13,1999,หญิง,สาทร,iOS,True,0
148482,2024-06-06,1993,หญิง,ลาดพร้าว,iOS,True,0
148483,2025-02-27,1996,หญิง,สาทร,Android,True,0
148489,2024-04-30,2003,หญิง,วัฒนา,Android,True,0
148493,2025-04-07,1998,หญิง,บางนา,Android,True,0
148495,2025-03-09,1991,ชาย,บางกะปิ,Android,True,0
148496,2024-12-27,1993,ชาย,ห้วยขวาง,Android,True,0
148497,2024-09-20,1993,ชาย,บางรัก,Android,True,0
148499,2024-12-11,1987,ชาย,คลองเตย,iOS,True,0
148501,2024-05-22,1992,หญิง,บางนา,Android,False,0
148503,2024-04-25,2001,ชาย,บางนา,Android,False,0
148506,2025-03-29,1991,หญิง,สวนหลวง,iOS,False,0
148508,2024-02-03,1999,ชาย,บางนา,Android,False,0
148509,2024-10-11,1990,ชาย,ดินแดง,iOS,True,0
148511,2025-05-11,1992,หญิง,จตุจักร,iOS,True,0
148513,2025-04-14,1976,หญิง,ลาดพร้าว,Android,False,0
148515,2025-03-29,1999,ชาย,จตุจักร,Android,False,0
148516,2024-10-24,1994,ชาย,ลาดพร้าว,Android,True,0
148517,2024-12-08,2002,หญิง,สวนหลวง,Android,True,0
148519,2024-07-13,1997,ชาย,บางนา,Android,True,0
148521,2024-06-19,1982,ชาย,วัฒนา,iOS,True,0
148522,2024-08-22,2001,หญิง,ห้วยขวาง,iOS,False,0
148526,2024-06-17,1993,หญิง,ลาดพร้าว,Android,True,0
148528,2025-06-11,1992,ชาย,บางนา,iOS,True,0
148529,2024-12-13,1986,หญิง,ห้วยขวาง,Android,True,0
148530,2024-08-16,1988,หญิง,ลาดพร้าว,Android,True,1
148531,2025-03-14,1993,หญิง,จตุจักร,Android,True,1
148532,2024-01-16,2003,ชาย,บางนา,iOS,True,0
148533,2025-06-03,2001,ชาย,ลาดพร้าว,Android,True,0
148534,2025-01-17,1988,หญิง,คลองเตย,Android,True,0
148535,2024-01-21,1993,ชาย,จตุจักร,iOS,False,0
148536,2024-12-06,1998,หญิง,บางกะปิ,Android,False,0
148537,2024-06-14,1994,ชาย,ห้วยขวาง,Android,False,0
148538,2024-12-21,2003,หญิง,วัฒนา,Android,True,0
148539,2024-10-15,2002,ชาย,จตุจักร,Android,True,0
148541,2025-03-20,1988,หญิง,ลาดพร้าว,iOS,False,0
148544,2025-04-28,1996,ชาย,บางรัก,Android,True,0
148546,2025-03-22,1989,หญิง,พญาไท,Android,True,0
148547,2025-03-07,1988,ชาย,ห้วยขวาง,iOS,True,1
148548,2025-04-28,2002,หญิง,ลาดพร้าว,Android,True,0
148549,2025-03-03,1993,ชาย,บางนา,iOS,True,0
148550,2024-03-26,1991,หญิง,ห้วยขวาง,Android,False,0
148552,2024-03-30,1995,หญิง,คลองเตย,Android,True,0
148553,2024-11-22,1986,หญิง,จตุจักร,Android,False,0
148554,2025-03-08,1992,ชาย,บางกะปิ,iOS,True,0
148555,2025-04-26,2006,หญิง,สวนหลวง,iOS,False,0
148556,2025-07-10,1995,หญิง,ลาดพร้าว,Android,True,1
148558,2024-05-31,2003,ชาย,ห้วยขวาง,Android,True,0
148559,2025-02-26,1991,หญิง,พญาไท,Android,False,0
148560,2025-04-06,2000,ชาย,บางนา,Android,False,0
148563,2024-06-17,1988,ชาย,ลาดพร้าว,Android,False,0
148564,2024-02-06,1993,ชาย,ห้วยขวาง,iOS,True,0
148565,2025-03-28,1996,ชาย,วัฒนา,iOS,True,1
148566,2024-11-03,1992,หญิง,จตุจักร,Android,True,0
148567,2024-11-05,1995,ชาย,บางกะปิ,iOS,True,1
148568,2024-09-07,1990,หญิง,ลาดพร้าว,Android,True,0
148570,2024-12-06,1986,หญิง,บางรัก,iOS,True,0
148571,2024-03-10,2000,หญิง,สาทร,iOS,True,0
148575,2025-06-02,1991,ชาย,บางรัก,iOS,True,0
148576,2024-09-08,1991,ชาย,จตุจักร,iOS,True,0
148578,2025-05-27,2000,ชาย,ดินแดง,iOS,False,0
148579,2025-01-05,1989,หญิง,พญาไท,Android,True,0
148580,2024-01-22,1983,หญิง,ลาดพร้าว,Android,True,0
148581,2024-06-06,2004,ชาย,สาทร,Android,True,0
148586,2024-03-29,2000,ไม่ระบุ,ห้วยขวาง,Android,False,0
148587,2024-04-19,2006,ชาย,จตุจักร,iOS,True,1
148589,2025-03-03,1996,หญิง,วัฒนา,iOS,True,0
148592,2024-01-24,1978,ชาย,ลาดพร้าว,Android,True,0
148593,2024-11-25,1975,หญิง,สวนหลวง,iOS,False,0
148595,2024-08-23,1989,หญิง,บางรัก,iOS,True,0
148596,2025-03-22,1990,ชาย,บางนา,iOS,True,0
148597,2024-11-16,1988,หญิง,บางนา,Android,True,0
148600,2024-02-07,1990,ชาย,สาทร,Android,True,1
148603,2025-01-12,1997,ชาย,สาทร,iOS,True,0
148604,2024-09-13,2002,หญิง,ดินแดง,iOS,False,0
148606,2024-06-13,1998,หญิง,คลองเตย,iOS,True,0
148608,2024-09-07,1990,ชาย,สาทร,iOS,True,0
148610,2024-03-16,1998,ชาย,ลาดพร้าว,iOS,True,0
148613,2025-04-20,1978,หญิง,ห้วยขวาง,Android,True,0
148616,2024-01-22,1990,หญิง,บางกะปิ,Android,False,0
148621,2024-09-02,1979,ชาย,คลองเตย,Android,True,0
148622,2025-07-15,2003,ชาย,ลาดพร้าว,Android,False,1
148624,2025-03-08,1988,ชาย,คลองเตย,iOS,False,0
148626,2025-05-26,1980,หญิง,จตุจักร,iOS,False,0
148627,2024-09-07,1992,หญิง,บางนา,iOS,True,0
148628,2024-09-09,1995,หญิง,วัฒนา,Android,True,1
148630,2024-04-19,1986,หญิง,สวนหลวง,Android,True,0
148632,2024-07-03,1991,ชาย,สวนหลวง,iOS,False,0
148635,2024-08-25,2002,ไม่ระบุ,พญาไท,Android,True,0
148636,2025-05-03,1999,ชาย,ลาดพร้าว,Android,True,1
148637,2024-02-23,1994,หญิง,สาทร,Android,True,0
148644,2025-07-05,2003,หญิง,บางกะปิ,Android,True,0
148648,2025-06-30,1989,ชาย,สาทร,Android,False,1
148649,2024-01-17,1999,ชาย,สาทร,Android,False,0
148651,2025-06-01,1993,หญิง,บางนา,Android,True,0
148653,2025-01-14,1993,ชาย,ลาดพร้าว,iOS,True,1
148654,2025-04-05,1999,ชาย,ลาดพร้าว,iOS,False,1
148656,2024-08-02,1990,หญิง,วัฒนา,Android,False,0
148658,2024-03-23,1998,หญิง,บางรัก,Android,True,0
148659,2024-10-21,1997,ชาย,บางนา,Android,True,0
148661,2025-02-01,1992,หญิง,สาทร,iOS,True,0
148663,2025-04-11,2001,ชาย,คลองเตย,Android,False,0
148665,2025-06-30,2004,ชาย,บางกะปิ,Android,True,0
148666,2025-05-08,2003,หญิง,บางกะปิ,iOS,True,0
148667,2025-05-20,1991,หญิง,สวนหลวง,Android,True,0
148668,2025-06-02,1998,หญิง,วัฒนา,Android,False,0
148671,2024-06-25,2002,ชาย,บางนา,iOS,False,0
148673,2024-03-16,1988,หญิง,ลาดพร้าว,Android,True,1
148677,2024-06-15,2000,หญิง,วัฒนา,Android,False,0
148679,2024-12-06,1990,หญิง,บางกะปิ,iOS,True,0
148680,2025-04-11,2000,หญิง,พญาไท,iOS,True,0
148681,2025-01-30,1975,หญิง,วัฒนา,Android,True,0
148683,2024-10-30,2002,หญิง,จตุจักร,Android,True,0
148685,2024-02-22,1978,ชาย,บางนา,Android,True,0
148686,2025-06-03,2000,หญิง,บางรัก,Android,True,1
148690,2024-02-27,1990,หญิง,จตุจักร,Android,True,1
148692,2025-05-17,2002,หญิง,บางนา,Android,False,0
148693,2024-07-20,1996,ชาย,ลาดพร้าว,iOS,True,0
148694,2024-11-06,1991,หญิง,บางกะปิ,Android,True,1
148695,2025-04-04,1998,หญิง,สาทร,Android,True,0
148697,2024-11-23,1998,หญิง,จตุจักร,iOS,True,0
148698,2024-05-08,1994,หญิง,พญาไท,iOS,True,0
148699,2025-06-12,1995,หญิง,สวนหลวง,Android,True,0
148700,2025-06-21,1997,หญิง,บางกะปิ,iOS,True,0
148701,2024-09-11,2003,หญิง,จตุจักร,iOS,False,0
148704,2024-01-14,1988,ชาย,วัฒนา,Android,True,1
148705,2024-04-21,1998,ชาย,ดินแดง,Android,False,0
148707,2024-03-22,1996,ไม่ระบุ,ดินแดง,iOS,True,0
148709,2024-07-22,1994,หญิง,วัฒนา,iOS,False,0
148715,2024-11-14,1999,ชาย,ลาดพร้าว,iOS,True,0
148719,2025-04-02,1998,หญิง,ลาดพร้าว,iOS,True,0
148720,2024-12-09,1989,หญิง,คลองเตย,iOS,True,0
