order_id,customer_id,restaurant_id,rider_id,order_time,delivered_time,distance_km,subtotal,discount,delivery_fee,payment_type,district,weather
771453,129009,5356,21212,2025-01-06 11:02:00,2025-01-06 11:39:42,14.19,267.0,24.0,68.0,เงินสด,บางนา,ฝนตก
771454,159097,5650,21392,2025-01-04 18:00:00,2025-01-04 18:38:18,10.81,148.0,0.0,58.0,โอนผ่านแอป,คลองเตย,ฝนตก
771455,147504,5536,20013,2024-12-27 18:29:00,2024-12-27 19:05:42,8.87,722.0,0.0,43.0,วอลเล็ต,บางนา,ปกติ
771456,173435,5665,20027,2024-08-28 12:47:00,2024-08-28 13:15:24,8.25,316.0,0.0,41.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
771457,179725,5630,22056,2024-12-08 19:14:00,2024-12-08 19:41:00,6.34,130.0,0.0,35.0,โอนผ่านแอป,วัฒนา,ปกติ
771458,144838,5988,22297,2025-03-29 21:04:00,2025-03-29 21:27:18,8.81,64.0,0.0,43.0,วอลเล็ต,บางรัก,ปกติ
771459,190009,5854,20091,2024-08-31 17:51:00,2024-08-31 18:05:42,5.41,63.0,12.0,32.0,โอนผ่านแอป,สวนหลวง,ปกติ
771460,128135,5570,22546,2024-12-01 11:45:00,2024-12-01 12:00:12,3.37,240.0,0.0,26.0,บัตรเครดิต,ลาดพร้าว,ปกติ
771461,165803,6028,23299,2024-08-26 11:44:00,2024-08-26 11:57:30,4.36,123.0,0.0,29.0,โอนผ่านแอป,ดินแดง,ปกติ
771462,133769,5841,21936,2025-04-08 12:53:00,2025-04-08 13:13:54,1.6,69.0,6.0,20.0,โอนผ่านแอป,บางกะปิ,ปกติ
771463,120324,5360,23297,2024-09-17 11:23:00,2024-09-17 11:47:36,10.74,154.0,17.0,49.0,วอลเล็ต,บางกะปิ,ปกติ
771464,190332,5928,22665,2024-12-12 12:18:00,2024-12-12 12:56:30,12.33,126.0,14.0,62.0,บัตรเครดิต,วัฒนา,ฝนตก
771465,146500,5021,21713,2024-11-21 13:56:00,2024-11-21 14:28:48,4.67,137.0,15.0,38.0,โอนผ่านแอป,บางรัก,ฝนตก
771466,133670,5503,22010,2024-09-03 11:18:00,2024-09-03 11:34:06,3.16,50.0,0.0,25.0,โอนผ่านแอป,บางรัก,ปกติ
771467,145343,5665,21148,2024-11-27 12:15:00,2024-11-27 12:48:30,6.38,192.0,19.0,43.0,โอนผ่านแอป,ลาดพร้าว,ฝนตก
771468,190541,5845,21793,2024-09-13 13:18:00,2024-09-13 13:45:18,5.87,172.0,0.0,34.0,เงินสด,ห้วยขวาง,ปกติ
771469,177863,5117,21572,2025-02-10 13:52:00,2025-02-10 14:21:18,5.16,59.0,0.0,32.0,เงินสด,ห้วยขวาง,ปกติ
771470,184387,5764,23184,2024-08-19 12:05:00,2024-08-19 12:36:00,9.54,48.0,0.0,46.0,โอนผ่านแอป,บางกะปิ,ปกติ
771471,185608,5234,20971,2024-08-28 12:07:00,2024-08-28 12:29:48,2.79,106.0,0.0,24.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
771472,141142,6067,20578,2024-09-25 14:34:00,2024-09-25 15:01:00,11.14,138.0,0.0,51.0,วอลเล็ต,ลาดพร้าว,ปกติ
771473,118312,5670,23472,2024-10-04 11:44:00,2024-10-04 12:03:48,7.36,373.0,52.0,39.0,โอนผ่านแอป,วัฒนา,ปกติ
771474,154700,6018,23446,2024-12-12 21:57:00,2024-12-12 22:14:42,3.53,166.0,0.0,26.0,บัตรเครดิต,วัฒนา,ปกติ
771475,160569,5967,21008,2024-08-19 18:39:00,2024-08-19 19:04:24,6.1,101.0,15.0,35.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
771476,155805,5801,20639,2024-10-29 18:21:00,2024-10-29 18:43:18,3.24,214.0,0.0,25.0,โอนผ่านแอป,วัฒนา,ปกติ
771477,101742,5187,21688,2025-07-08 19:06:00,2025-07-08 19:36:00,12.7,592.0,0.0,56.0,โอนผ่านแอป,ห้วยขวาง,ปกติ
771478,127405,6073,22240,2024-10-10 13:57:00,2024-10-10 14:23:54,6.68,245.0,0.0,36.0,วอลเล็ต,ลาดพร้าว,ปกติ
771479,172982,5122,22977,2025-02-28 22:20:00,2025-02-28 22:48:12,9.21,123.0,0.0,52.0,เงินสด,วัฒนา,ฝนตก
771480,184042,5175,23311,2024-10-31 12:27:00,2024-10-31 12:56:00,5.47,170.0,19.0,33.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
771481,175764,5960,22273,2024-11-09 14:06:00,2024-11-09 14:24:06,5.36,174.0,0.0,32.0,บัตรเครดิต,บางรัก,ปกติ
771482,174699,5129,21631,2024-09-13 12:25:00,2024-09-13 12:50:18,3.55,100.0,0.0,26.0,โอนผ่านแอป,บางรัก,ปกติ
771483,118037,5510,22483,2024-08-28 14:19:00,2024-08-28 14:41:30,9.55,94.0,0.0,46.0,เงินสด,บางนา,ปกติ
771484,146863,5807,21865,2024-11-17 18:23:00,2024-11-17 18:48:36,5.89,67.0,16.0,34.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
771485,173185,5834,21638,2025-02-01 18:12:00,2025-02-01 18:38:30,5.45,230.0,0.0,32.0,โอนผ่านแอป,ห้วยขวาง,ปกติ
771486,169693,5230,22633,2024-08-28 12:15:00,2024-08-28 12:40:00,4.67,155.0,0.0,30.0,โอนผ่านแอป,บางรัก,ปกติ
771487,132289,5576,20688,2024-08-07 17:05:00,2024-08-07 17:33:42,6.2,191.0,17.0,43.0,โอนผ่านแอป,สาทร,ฝนตก
771488,160182,5221,21887,2025-05-15 11:54:00,2025-05-15 12:06:54,1.92,788.0,0.0,21.0,วอลเล็ต,จตุจักร,ปกติ
771489,147636,5130,20699,2025-06-30 11:41:00,2025-06-30 11:54:36,5.31,121.0,21.0,32.0,บัตรเครดิต,สวนหลวง,ปกติ
771490,160349,5573,20825,2024-11-14 18:13:00,2024-11-14 18:43:18,4.28,358.0,0.0,29.0,เงินสด,จตุจักร,ปกติ
771491,145987,5891,20591,2025-02-15 13:13:00,2025-02-15 13:40:18,5.99,46.0,11.0,34.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
771492,147464,5956,22405,2025-07-06 19:47:00,2025-07-06 20:16:36,3.58,796.0,0.0,34.0,วอลเล็ต,บางกะปิ,ฝนตก
771493,143283,5887,20118,2025-05-01 11:33:00,2025-05-01 11:46:06,2.6,221.0,24.0,23.0,โอนผ่านแอป,ห้วยขวาง,ปกติ
771494,170665,6072,20739,2025-04-14 17:17:00,2025-04-14 17:36:12,5.58,342.0,28.0,33.0,วอลเล็ต,ลาดพร้าว,ปกติ
771495,130222,5302,22054,2024-09-11 18:02:00,2024-09-11 18:28:36,6.86,123.0,18.0,37.0,บัตรเครดิต,จตุจักร,ปกติ
771496,153586,6012,21463,2025-01-31 19:14:00,2025-01-31 19:43:12,2.27,237.0,0.0,30.0,โอนผ่านแอป,พญาไท,ฝนตก
771497,158209,5667,23344,2025-01-24 12:54:00,2025-01-24 13:19:06,6.08,214.0,49.0,34.0,บัตรเครดิต,ดินแดง,ปกติ
771498,148535,5008,23014,2024-09-20 18:20:00,2024-09-20 18:50:42,2.22,184.0,0.0,30.0,บัตรเครดิต,สาทร,ฝนตก
771499,121800,5830,22322,2025-02-23 12:07:00,2025-02-23 12:33:42,2.56,111.0,17.0,23.0,โอนผ่านแอป,สวนหลวง,ปกติ
771500,134066,5118,22741,2024-09-29 11:06:00,2024-09-29 11:20:36,2.06,194.0,0.0,22.0,เงินสด,ห้วยขวาง,ปกติ
771501,147954,5978,20716,2025-01-17 13:03:00,2025-01-17 13:24:36,1.61,47.0,0.0,20.0,โอนผ่านแอป,วัฒนา,ปกติ
771502,178105,5763,21695,2024-08-10 12:40:00,2024-08-10 13:06:18,2.85,109.0,11.0,24.0,บัตรเครดิต,วัฒนา,ปกติ
771503,100778,5966,21505,2024-09-01 17:09:00,2024-09-01 17:36:24,7.31,312.0,0.0,46.0,วอลเล็ต,บางกะปิ,ฝนตก
771504,191527,5511,20385,2025-02-14 14:33:00,2025-02-14 14:54:06,4.57,167.0,0.0,30.0,โอนผ่านแอป,สาทร,ปกติ
771505,118182,5106,21455,2025-03-21 13:22:00,2025-03-21 13:55:42,4.3,174.0,0.0,37.0,บัตรเครดิต,บางนา,ฝนตก
771506,140046,5151,21626,2025-01-14 21:39:00,2025-01-14 21:53:48,2.63,595.0,107.0,23.0,โอนผ่านแอป,บางนา,ปกติ
771507,183128,5721,23105,2024-09-28 18:33:00,2024-09-28 18:57:54,4.62,245.0,0.0,30.0,เงินสด,จตุจักร,ปกติ
771508,167097,5875,20724,2024-12-30 14:50:00,2024-12-30 15:03:36,2.43,110.0,18.0,23.0,โอนผ่านแอป,บางกะปิ,ปกติ
771509,144513,5742,20966,2024-09-02 12:03:00,2024-09-02 12:24:36,3.29,719.0,0.0,26.0,เงินสด,บางนา,ปกติ
771510,112233,5080,21924,2024-08-04 00:15:00,2024-08-04 00:42:30,4.72,215.0,0.0,38.0,โอนผ่านแอป,วัฒนา,ฝนตก
771511,175809,5293,22344,2024-11-03 18:57:00,2024-11-03 19:29:18,12.27,291.0,0.0,54.0,วอลเล็ต,จตุจักร,ปกติ
771512,135793,6185,23233,2025-06-20 12:49:00,2025-06-20 13:13:42,4.95,223.0,0.0,31.0,โอนผ่านแอป,วัฒนา,ปกติ
771513,122217,5286,21293,2025-01-30 12:16:00,2025-01-30 12:40:12,1.77,142.0,0.0,21.0,บัตรเครดิต,บางรัก,ปกติ
771514,177021,5530,23301,2024-12-30 12:27:00,2024-12-30 12:49:36,3.49,221.0,39.0,26.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
771515,166607,5836,21531,2025-03-07 14:32:00,2025-03-07 14:52:18,4.61,179.0,0.0,30.0,โอนผ่านแอป,พญาไท,ปกติ
771516,121485,5289,21506,2025-06-11 11:30:00,2025-06-11 11:46:00,0.88,245.0,33.0,18.0,บัตรเครดิต,คลองเตย,ปกติ
771517,188036,5258,23063,2024-08-25 12:54:00,2024-08-25 13:17:36,6.3,702.0,131.0,35.0,บัตรเครดิต,ห้วยขวาง,ปกติ
771518,112622,5756,20632,2025-07-10 18:22:00,2025-07-10 18:49:42,6.86,212.0,0.0,37.0,เงินสด,บางรัก,ปกติ
771519,120100,5605,22771,2024-08-09 00:22:00,2024-08-09 00:40:06,5.44,213.0,34.0,32.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
771520,132710,5434,21968,2024-08-31 14:29:00,2024-08-31 14:45:24,8.27,156.0,0.0,41.0,เงินสด,สาทร,ปกติ
771521,103632,5756,20072,2025-03-28 13:33:00,2025-03-28 14:05:54,9.92,71.0,13.0,47.0,วอลเล็ต,บางรัก,ปกติ
771522,112729,5711,22278,2025-06-18 13:02:00,2025-06-18 13:30:00,4.56,144.0,0.0,30.0,บัตรเครดิต,บางรัก,ปกติ
771523,157479,5780,20713,2025-06-24 12:16:00,2025-06-24 12:36:54,3.34,168.0,0.0,26.0,บัตรเครดิต,ลาดพร้าว,ปกติ
771524,145336,5994,20088,2024-08-16 12:17:00,2024-08-16 12:46:18,5.72,142.0,0.0,33.0,วอลเล็ต,ดินแดง,ปกติ
771525,171080,5724,23077,2025-01-20 17:56:00,2025-01-20 18:27:36,7.63,83.0,0.0,47.0,โอนผ่านแอป,ห้วยขวาง,ฝนตก
771526,145188,5644,22029,2024-12-09 18:40:00,2024-12-09 19:08:42,10.82,131.0,0.0,50.0,โอนผ่านแอป,จตุจักร,ปกติ
771527,127672,5293,20602,2025-05-12 17:51:00,2025-05-12 18:20:18,8.54,66.0,16.0,50.0,เงินสด,จตุจักร,ฝนตก
771528,171644,5056,20235,2025-07-01 18:16:00,2025-07-01 18:45:30,7.98,431.0,0.0,41.0,บัตรเครดิต,จตุจักร,ปกติ
771529,115113,6151,22131,2025-03-29 19:04:00,2025-03-29 19:32:48,3.82,426.0,0.0,27.0,บัตรเครดิต,วัฒนา,ปกติ
771530,182229,5955,22549,2025-02-14 11:40:00,2025-02-14 12:07:30,4.14,239.0,0.0,36.0,เงินสด,บางกะปิ,ฝนตก
771531,120735,5266,21753,2025-05-14 12:40:00,2025-05-14 13:06:06,6.01,266.0,0.0,34.0,เงินสด,จตุจักร,ปกติ
771532,184365,5651,23070,2024-12-30 17:57:00,2024-12-30 18:17:54,6.41,528.0,0.0,36.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
771533,153062,5785,22867,2025-06-07 12:02:00,2025-06-07 12:29:00,5.84,220.0,26.0,34.0,บัตรเครดิต,สาทร,ปกติ
771534,163991,5209,20622,2025-03-20 12:13:00,2025-03-20 12:43:42,6.37,227.0,0.0,35.0,โอนผ่านแอป,วัฒนา,ปกติ
771535,112758,5153,22496,2025-04-02 19:00:00,2025-04-02 19:25:48,4.0,189.0,47.0,28.0,โอนผ่านแอป,คลองเตย,ปกติ
771536,153785,5887,20844,2025-01-05 20:37:00,2025-01-05 21:04:48,6.47,153.0,25.0,44.0,บัตรเครดิต,ห้วยขวาง,ฝนตก
771537,145208,5378,21146,2024-12-27 23:26:00,2024-12-27 23:44:30,8.98,103.0,20.0,44.0,โอนผ่านแอป,สาทร,ปกติ
771538,171488,5305,20018,2025-02-14 18:08:00,2025-02-14 18:28:54,1.86,81.0,0.0,21.0,บัตรเครดิต,บางนา,ปกติ
771539,127269,5516,21449,2024-10-18 11:07:00,2024-10-18 11:28:36,6.62,176.0,21.0,36.0,โอนผ่านแอป,บางกะปิ,ปกติ
771540,101410,5637,20962,2025-05-26 20:52:00,2025-05-26 21:10:06,4.12,149.0,31.0,28.0,เงินสด,บางนา,ปกติ
771541,150450,5214,21689,2024-11-29 12:24:00,2024-11-29 12:55:36,4.99,668.0,0.0,31.0,โอนผ่านแอป,คลองเตย,ปกติ
771542,152267,5527,21043,2024-08-29 12:08:00,2024-08-29 12:28:42,1.77,114.0,21.0,21.0,เงินสด,บางรัก,ปกติ
771543,185661,5662,20472,2025-06-26 12:12:00,2025-06-26 12:45:36,14.18,112.0,20.0,60.0,โอนผ่านแอป,บางนา,ปกติ
771544,186376,5780,20748,2025-04-06 20:43:00,2025-04-06 20:52:54,2.16,657.0,0.0,22.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
771545,170462,6036,23378,2025-05-01 17:41:00,2025-05-01 17:59:30,1.33,829.0,0.0,19.0,เงินสด,ดินแดง,ปกติ
771546,108078,5220,21159,2024-09-19 11:31:00,2024-09-19 11:54:18,4.02,176.0,0.0,36.0,โอนผ่านแอป,จตุจักร,ฝนตก
771547,152760,5050,21572,2024-12-28 12:59:00,2024-12-28 13:27:48,7.47,297.0,0.0,39.0,บัตรเครดิต,ห้วยขวาง,ปกติ
771548,140305,5689,20117,2024-12-30 17:17:00,2024-12-30 17:37:30,7.08,310.0,69.0,38.0,โอนผ่านแอป,พญาไท,ปกติ
771549,181175,6011,20467,2024-09-27 20:05:00,2024-09-27 20:31:48,12.88,332.0,0.0,56.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
771550,102460,5343,20707,2025-07-12 17:13:00,2025-07-12 17:29:30,4.04,140.0,23.0,28.0,โอนผ่านแอป,บางกะปิ,ปกติ
771551,146202,6009,20768,2024-10-29 11:13:00,2024-10-29 11:34:06,1.79,111.0,26.0,29.0,เงินสด,บางนา,ฝนตก
771552,108215,5495,21817,2024-08-24 11:05:00,2024-08-24 11:18:48,4.89,45.0,10.0,31.0,เงินสด,ลาดพร้าว,ปกติ
771553,152563,5526,21050,2024-10-31 11:37:00,2024-10-31 11:55:00,5.57,243.0,37.0,33.0,โอนผ่านแอป,วัฒนา,ปกติ
771554,100925,6121,21337,2025-01-31 18:29:00,2025-01-31 18:56:48,6.44,341.0,0.0,36.0,บัตรเครดิต,จตุจักร,ปกติ
771555,168761,5391,20546,2025-03-20 19:44:00,2025-03-20 20:09:24,3.21,1079.0,219.0,25.0,เงินสด,สวนหลวง,ปกติ
771556,188442,5673,22636,2025-05-13 19:07:00,2025-05-13 19:28:12,4.55,89.0,22.0,30.0,โอนผ่านแอป,บางนา,ปกติ
771557,177858,6062,22765,2025-05-21 22:47:00,2025-05-21 23:02:06,4.53,171.0,0.0,29.0,บัตรเครดิต,ลาดพร้าว,ปกติ
771558,182693,5484,20433,2025-04-23 18:53:00,2025-04-23 19:22:12,3.87,160.0,0.0,27.0,เงินสด,ดินแดง,ปกติ
771559,183919,5536,20075,2024-12-01 12:12:00,2024-12-01 12:52:06,9.36,127.0,0.0,53.0,โอนผ่านแอป,บางนา,ฝนตก
771560,185280,5445,21517,2025-05-12 12:33:00,2025-05-12 13:02:42,7.9,108.0,0.0,40.0,บัตรเครดิต,พญาไท,ปกติ
771561,101732,6108,22705,2025-05-22 13:10:00,2025-05-22 13:36:48,5.12,83.0,15.0,31.0,วอลเล็ต,วัฒนา,ปกติ
771562,166638,5914,20963,2025-07-09 11:57:00,2025-07-09 12:18:06,10.65,200.0,28.0,49.0,โอนผ่านแอป,วัฒนา,ปกติ
771563,166674,5143,22848,2025-07-05 20:30:00,2025-07-05 20:43:36,2.72,178.0,21.0,24.0,วอลเล็ต,บางกะปิ,ปกติ
771564,146931,5740,21577,2025-03-26 11:57:00,2025-03-26 12:13:30,4.23,185.0,0.0,29.0,วอลเล็ต,บางนา,ปกติ
771565,119352,6086,20957,2024-11-30 12:46:00,2024-11-30 13:13:48,5.89,217.0,0.0,34.0,บัตรเครดิต,บางนา,ปกติ
771566,183019,5951,22876,2025-02-09 17:18:00,2025-02-09 17:35:12,4.42,334.0,0.0,29.0,โอนผ่านแอป,คลองเตย,ปกติ
771567,176385,5316,23289,2024-10-28 11:50:00,2024-10-28 12:06:12,3.87,135.0,0.0,27.0,โอนผ่านแอป,คลองเตย,ปกติ
771568,180571,5385,20774,2024-10-04 12:39:00,2024-10-04 13:21:06,17.04,510.0,0.0,78.0,เงินสด,คลองเตย,ฝนตก
771569,154367,6095,22214,2025-06-07 13:28:00,2025-06-07 13:59:18,2.08,148.0,34.0,30.0,เงินสด,ดินแดง,ฝนตก
771570,101498,6200,22076,2024-11-24 18:58:00,2024-11-24 19:23:42,5.59,146.0,32.0,33.0,โอนผ่านแอป,วัฒนา,ปกติ
771571,144856,5740,20268,2024-09-12 18:38:00,2024-09-12 19:08:18,8.77,1129.0,0.0,43.0,เงินสด,บางนา,ปกติ
771572,114994,5433,22592,2024-08-18 14:40:00,2024-08-18 14:59:12,10.58,231.0,0.0,49.0,โอนผ่านแอป,บางนา,ปกติ
771573,136235,5028,21722,2024-11-07 11:48:00,2024-11-07 12:06:18,3.5,70.0,0.0,26.0,เงินสด,สวนหลวง,ปกติ
771574,109211,5976,21490,2025-03-14 10:32:00,2025-03-14 10:59:48,18.8,102.0,11.0,75.0,โอนผ่านแอป,จตุจักร,ปกติ
771575,141055,5392,23467,2024-10-11 12:36:00,2024-10-11 13:04:00,9.5,172.0,0.0,45.0,เงินสด,สวนหลวง,ปกติ
771576,121432,5879,21585,2025-06-02 12:05:00,2025-06-02 12:38:36,17.04,131.0,0.0,70.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
771577,147574,5480,22487,2025-07-03 18:15:00,2025-07-03 18:41:42,6.15,792.0,188.0,35.0,เงินสด,วัฒนา,ปกติ
771578,129641,5218,22186,2025-06-27 11:02:00,2025-06-27 11:21:12,2.98,101.0,0.0,33.0,บัตรเครดิต,วัฒนา,ฝนตก
771579,149755,5139,23349,2025-06-29 20:47:00,2025-06-29 21:11:42,8.46,96.0,16.0,42.0,เงินสด,คลองเตย,ปกติ
771580,118524,5307,20406,2024-10-25 11:57:00,2024-10-25 12:18:30,9.02,512.0,0.0,44.0,โอนผ่านแอป,พญาไท,ปกติ
771581,116193,5699,21029,2024-10-01 18:19:00,2024-10-01 18:49:30,4.27,304.0,0.0,37.0,บัตรเครดิต,วัฒนา,ฝนตก
771582,112312,5168,20781,2024-09-10 11:44:00,2024-09-10 12:05:54,8.59,226.0,0.0,42.0,วอลเล็ต,ห้วยขวาง,ปกติ
771583,160070,5443,20290,2025-06-19 18:50:00,2025-06-19 19:13:18,3.76,120.0,29.0,27.0,โอนผ่านแอป,ดินแดง,ปกติ
771584,152620,5975,21405,2024-09-03 12:18:00,2024-09-03 12:40:06,2.88,124.0,27.0,24.0,เงินสด,บางนา,ปกติ
771585,161575,5926,22922,2024-08-20 19:33:00,2024-08-20 20:01:36,8.74,84.0,15.0,43.0,โอนผ่านแอป,บางกะปิ,ปกติ
771586,162718,5952,21779,2025-03-10 20:01:00,2025-03-10 20:16:48,6.7,594.0,0.0,36.0,บัตรเครดิต,ลาดพร้าว,ปกติ
771587,105864,5421,23057,2024-10-28 11:31:00,2024-10-28 11:46:06,5.19,278.0,0.0,32.0,โอนผ่านแอป,บางรัก,ปกติ
771588,131142,5775,22813,2024-08-12 20:10:00,2024-08-12 20:35:12,8.3,266.0,65.0,50.0,โอนผ่านแอป,วัฒนา,ฝนตก
771589,180479,5539,20124,2025-07-05 13:52:00,2025-07-05 14:15:12,4.14,95.0,21.0,28.0,เงินสด,บางนา,ปกติ
771590,144234,5891,20903,2024-09-03 13:00:00,2024-09-03 13:24:30,3.56,346.0,36.0,26.0,วอลเล็ต,ลาดพร้าว,ปกติ
771591,114157,5963,21872,2024-12-23 19:32:00,2024-12-23 20:06:24,7.59,601.0,0.0,39.0,วอลเล็ต,วัฒนา,ปกติ
771592,172034,6196,22041,2024-12-27 18:38:00,2024-12-27 19:08:36,4.58,401.0,0.0,38.0,โอนผ่านแอป,คลองเตย,ฝนตก
771593,154074,5360,21138,2024-08-30 11:40:00,2024-08-30 11:53:48,1.08,96.0,18.0,18.0,บัตรเครดิต,บางกะปิ,ปกติ
771594,149644,5018,22112,2025-01-20 20:23:00,2025-01-20 20:36:30,2.25,118.0,0.0,22.0,โอนผ่านแอป,พญาไท,ปกติ
771595,154514,5013,22905,2025-04-29 12:44:00,2025-04-29 13:21:30,16.88,216.0,0.0,69.0,บัตรเครดิต,ห้วยขวาง,ปกติ
771596,120500,5419,20267,2024-11-28 13:17:00,2024-11-28 13:46:12,1.3,45.0,10.0,27.0,บัตรเครดิต,บางรัก,ฝนตก
771597,175447,6143,20671,2025-05-10 19:15:00,2025-05-10 19:48:42,13.65,591.0,0.0,59.0,เงินสด,บางนา,ปกติ
771598,168425,5854,23381,2025-04-25 12:47:00,2025-04-25 13:18:00,7.65,95.0,0.0,39.0,บัตรเครดิต,สวนหลวง,ปกติ
771599,156341,5314,21916,2025-06-03 21:58:00,2025-06-03 22:24:00,11.79,97.0,0.0,53.0,โอนผ่านแอป,ห้วยขวาง,ปกติ
771600,175661,5490,23353,2024-09-03 13:22:00,2024-09-03 13:45:48,2.91,136.0,15.0,24.0,เงินสด,สาทร,ปกติ
771601,152475,6078,20219,2025-05-26 19:24:00,2025-05-26 19:55:30,3.45,237.0,0.0,34.0,โอนผ่านแอป,จตุจักร,ฝนตก
771602,137580,5606,22161,2024-09-12 12:34:00,2024-09-12 13:06:18,4.95,165.0,0.0,39.0,เงินสด,บางนา,ฝนตก
771603,184204,5733,21474,2025-05-06 11:13:00,2025-05-06 11:34:00,2.04,301.0,54.0,30.0,โอนผ่านแอป,จตุจักร,ฝนตก
771604,152816,5540,21758,2024-11-07 11:06:00,2024-11-07 11:27:18,3.07,148.0,33.0,33.0,โอนผ่านแอป,วัฒนา,ฝนตก
771605,174451,5685,20665,2025-05-22 14:01:00,2025-05-22 14:19:00,6.59,149.0,0.0,36.0,โอนผ่านแอป,สาทร,ปกติ
771606,130636,5982,21249,2025-04-02 12:18:00,2025-04-02 12:45:48,6.49,365.0,0.0,36.0,โอนผ่านแอป,พญาไท,ปกติ
771607,130716,5016,22577,2025-04-20 18:54:00,2025-04-20 19:23:24,9.28,204.0,0.0,45.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
771608,142578,6119,20304,2025-07-04 21:25:00,2025-07-04 21:38:42,1.9,229.0,0.0,21.0,เงินสด,สาทร,ปกติ
771609,159173,5988,20569,2025-02-22 17:23:00,2025-02-22 17:42:12,5.3,525.0,0.0,32.0,เงินสด,บางรัก,ปกติ
771610,152931,5457,21787,2024-08-22 22:29:00,2024-08-22 22:52:00,10.15,224.0,0.0,47.0,บัตรเครดิต,จตุจักร,ปกติ
771611,167023,5215,22207,2025-07-12 19:47:00,2025-07-12 20:14:42,8.34,248.0,0.0,42.0,โอนผ่านแอป,คลองเตย,ปกติ
771612,114146,5150,20299,2025-04-24 10:45:00,2025-04-24 11:00:12,4.83,106.0,15.0,30.0,โอนผ่านแอป,สาทร,ปกติ
771613,134977,5332,23217,2024-09-19 18:13:00,2024-09-19 18:41:30,7.2,319.0,0.0,38.0,บัตรเครดิต,บางนา,ปกติ
771614,143412,5761,22955,2025-06-05 12:53:00,2025-06-05 13:20:48,6.01,182.0,24.0,34.0,วอลเล็ต,ห้วยขวาง,ปกติ
771615,164002,5487,23023,2025-01-05 12:11:00,2025-01-05 12:38:48,4.79,94.0,0.0,30.0,เงินสด,ลาดพร้าว,ปกติ
771616,172241,5364,22086,2025-04-30 12:34:00,2025-04-30 13:02:54,10.32,186.0,31.0,48.0,เงินสด,วัฒนา,ปกติ
771617,129797,5403,21495,2025-01-11 17:36:00,2025-01-11 17:50:06,1.84,227.0,22.0,21.0,เงินสด,บางรัก,ปกติ
771618,137426,5679,21311,2024-08-07 13:05:00,2024-08-07 13:33:00,5.18,104.0,0.0,32.0,โอนผ่านแอป,วัฒนา,ปกติ
771619,179767,5591,21982,2025-03-14 17:16:00,2025-03-14 17:37:48,4.69,347.0,36.0,38.0,โอนผ่านแอป,จตุจักร,ฝนตก
771620,104448,5366,20181,2024-10-02 17:45:00,2024-10-02 17:56:54,1.89,133.0,30.0,21.0,เงินสด,ลาดพร้าว,ปกติ
771621,125358,5806,21863,2024-08-26 12:04:00,2024-08-26 12:26:24,1.63,60.0,15.0,20.0,โอนผ่านแอป,วัฒนา,ปกติ
771622,124882,5152,20508,2024-08-22 14:58:00,2024-08-22 15:19:00,7.77,277.0,0.0,40.0,โอนผ่านแอป,คลองเตย,ปกติ
771623,116864,6194,20046,2024-10-22 18:45:00,2024-10-22 19:10:54,0.82,74.0,0.0,18.0,เงินสด,จตุจักร,ปกติ
771624,155889,5991,22657,2024-11-06 18:11:00,2024-11-06 18:32:30,2.41,163.0,21.0,23.0,โอนผ่านแอป,วัฒนา,ปกติ
771625,121639,5367,22708,2024-08-01 12:20:00,2024-08-01 12:46:06,4.0,199.0,0.0,28.0,เงินสด,คลองเตย,ปกติ
771626,144006,6200,22106,2025-04-10 12:02:00,2025-04-10 12:23:54,2.52,239.0,0.0,23.0,บัตรเครดิต,วัฒนา,ปกติ
771627,188250,5463,22334,2025-03-11 17:16:00,2025-03-11 17:32:54,5.68,84.0,18.0,33.0,วอลเล็ต,สวนหลวง,ปกติ
771628,174351,5764,22990,2024-08-04 13:01:00,2024-08-04 13:27:06,0.95,227.0,0.0,18.0,โอนผ่านแอป,บางกะปิ,ปกติ
771629,117678,5019,21929,2025-01-06 13:47:00,2025-01-06 14:12:42,4.22,115.0,0.0,29.0,เงินสด,บางรัก,ปกติ
771630,175103,5838,20287,2025-06-19 11:11:00,2025-06-19 11:27:12,3.91,115.0,0.0,28.0,วอลเล็ต,ลาดพร้าว,ปกติ
771631,106313,5652,22237,2024-11-04 12:11:00,2024-11-04 12:43:24,14.65,1182.0,0.0,62.0,โอนผ่านแอป,บางกะปิ,ปกติ
771632,157053,5648,21883,2024-10-21 13:00:00,2024-10-21 13:26:00,4.84,227.0,0.0,30.0,โอนผ่านแอป,ห้วยขวาง,ปกติ
771633,185142,5508,20152,2024-11-15 17:29:00,2024-11-15 17:41:42,2.05,248.0,0.0,22.0,บัตรเครดิต,บางนา,ปกติ
