order_id,rating,tag,comment_len,review_time
763433,5,ส่งเร็วมาก,4,2024-12-17 05:56:00
763434,5,อร่อย,26,2025-01-25 00:32:00
763440,4,แพ็กดี,60,2024-10-23 02:32:06
763444,4,แพ็กดี,67,2025-05-29 23:20:12
763448,5,อร่อย,16,2025-05-11 12:42:42
763450,2,อาหารเย็นแล้ว,132,2024-10-12 08:12:48
763451,3,พอใช้,145,2024-11-22 07:34:06
763459,5,ส่งเร็วมาก,12,2024-09-14 21:19:30
763460,3,ส่งช้า,7,2025-03-03 19:22:12
763462,3,ราคาแพงไป,105,2025-05-18 02:36:06
763465,3,ราคาแพงไป,39,2024-12-03 04:08:54
763466,3,พอใช้,54,2025-05-18 22:46:54
763468,4,ส่งเร็วมาก,30,2025-06-07 00:02:54
763473,5,ส่งเร็วมาก,14,2025-05-12 03:38:06
763478,4,ราคาโอเค,42,2024-08-30 22:00:00
763481,2,แพ็กไม่ดี,78,2025-04-02 12:40:54
763485,3,ส่งช้า,30,2025-05-27 05:17:12
763490,4,อร่อย,18,2025-07-06 09:43:00
763491,5,ส่งเร็วมาก,18,2025-04-03 01:03:42
763493,4,อร่อย,10,2025-02-03 04:36:12
763500,5,แพ็กดี,32,2025-02-11 22:44:36
763505,4,อร่อย,12,2024-08-11 06:34:42
763509,2,อาหารไม่ตรงปก,77,2025-07-08 01:50:42
763510,4,ส่งเร็วมาก,15,2025-02-19 10:23:48
763512,4,ส่งเร็วมาก,50,2024-10-01 05:19:48
763513,4,แพ็กดี,18,2024-10-10 09:57:36
763514,3,พอใช้,103,2024-09-08 06:04:54
763520,5,ไรเดอร์สุภาพ,28,2025-03-26 21:48:12
763525,5,อร่อย,33,2025-01-24 20:24:00
763527,5,ไรเดอร์สุภาพ,3,2024-11-14 02:03:36
763531,4,แพ็กดี,28,2024-12-16 03:07:18
763534,5,แพ็กดี,14,2024-11-23 16:58:12
763536,3,ส่งช้า,94,2024-08-31 18:06:00
763538,5,ไรเดอร์สุภาพ,20,2024-09-18 01:56:06
763539,5,ไรเดอร์สุภาพ,17,2025-01-24 21:19:36
763540,4,แพ็กดี,105,2025-04-13 12:47:06
763542,4,ส่งเร็วมาก,44,2025-02-02 06:01:36
763544,3,พอใช้,55,2024-09-07 01:52:18
763547,5,ไรเดอร์สุภาพ,12,2024-09-05 17:38:54
763550,5,ส่งเร็วมาก,15,2025-03-28 18:51:54
763555,4,ราคาโอเค,67,2025-01-12 04:19:36
763565,4,อร่อย,8,2025-06-10 04:11:00
763568,4,แพ็กดี,38,2025-07-03 19:08:06
763569,5,ส่งเร็วมาก,24,2025-02-01 09:06:06
763573,4,ราคาโอเค,35,2025-05-11 13:12:24
763574,5,ส่งเร็วมาก,26,2024-09-29 10:17:54
763578,3,ส่งช้า,45,2025-04-20 21:42:54
763581,5,ส่งเร็วมาก,27,2024-12-07 08:19:42
763582,5,ไรเดอร์สุภาพ,10,2025-07-15 20:48:30
763584,4,อร่อย,55,2024-11-14 03:05:30
763593,3,ส่งช้า,164,2025-01-26 22:25:54
763599,5,ส่งเร็วมาก,34,2024-08-07 09:08:00
763601,5,อร่อย,39,2025-04-01 23:47:12
763602,4,ราคาโอเค,48,2025-03-02 10:35:12
763605,3,ส่งช้า,20,2024-12-18 06:46:12
763608,4,ส่งเร็วมาก,11,2025-02-23 05:44:18
763610,5,อร่อย,8,2024-10-19 14:58:48
763615,3,ราคาแพงไป,71,2024-10-14 19:08:36
763616,2,อาหารเย็นแล้ว,73,2024-09-05 03:57:24
763621,4,แพ็กดี,41,2024-09-20 05:18:48
763625,5,อร่อย,29,2025-05-18 07:34:24
763626,3,พอใช้,83,2025-06-11 01:42:54
763629,4,แพ็กดี,97,2024-10-14 05:12:00
763630,3,ราคาแพงไป,120,2024-10-21 02:31:24
763631,5,แพ็กดี,14,2025-01-03 04:56:00
763636,4,ราคาโอเค,8,2024-08-04 08:23:06
763637,4,ส่งเร็วมาก,76,2024-10-05 20:40:30
763640,5,ไรเดอร์สุภาพ,12,2025-01-30 08:02:12
763645,5,ส่งเร็วมาก,49,2025-03-08 21:36:42
763650,5,ไรเดอร์สุภาพ,80,2025-05-23 16:40:54
763652,1,ได้ของผิด,88,2025-02-27 00:22:18
763656,4,ส่งเร็วมาก,35,2024-10-29 11:25:18
763663,5,ไรเดอร์สุภาพ,6,2025-05-02 12:39:42
763664,3,พอใช้,138,2025-06-10 17:21:48
763666,3,ส่งช้า,92,2025-07-16 18:13:12
763672,4,ส่งเร็วมาก,157,2024-12-19 03:37:06
763673,4,ส่งเร็วมาก,42,2025-07-17 07:20:12
763676,3,อาหารไม่ตรงปก,157,2024-11-21 22:43:42
763679,5,อร่อย,31,2025-05-12 11:38:06
763680,4,แพ็กดี,22,2024-12-29 14:31:18
763682,4,อร่อย,33,2024-11-28 07:56:30
763685,3,ส่งช้า,39,2025-01-04 21:40:48
763686,5,ส่งเร็วมาก,7,2024-11-24 23:28:18
763688,5,ส่งเร็วมาก,14,2025-05-21 01:16:48
763689,3,ราคาแพงไป,47,2025-06-14 05:49:36
763690,3,พอใช้,91,2025-07-10 08:23:12
763695,3,พอใช้,74,2025-04-01 19:31:42
763698,5,แพ็กดี,22,2024-08-06 03:22:12
763699,4,แพ็กดี,69,2024-12-01 14:08:54
763705,5,อร่อย,18,2025-07-12 07:27:36
763706,5,ส่งเร็วมาก,27,2025-03-12 19:01:18
763709,4,ส่งเร็วมาก,22,2025-02-23 01:56:18
763716,5,แพ็กดี,20,2025-04-18 22:28:48
763718,4,ส่งเร็วมาก,48,2024-09-24 06:01:06
763720,3,พอใช้,32,2024-11-12 12:52:24
763721,5,แพ็กดี,32,2025-05-01 18:30:42
763723,4,อร่อย,74,2025-04-10 10:04:30
763733,3,ส่งช้า,65,2024-09-19 12:58:00
763734,5,อร่อย,35,2024-08-06 00:08:36
763735,2,อาหารเย็นแล้ว,44,2025-03-14 07:05:06
763737,5,อร่อย,23,2024-11-10 17:13:42
763741,5,แพ็กดี,10,2025-02-12 20:56:42
763742,4,แพ็กดี,23,2025-02-08 02:22:24
763744,5,ส่งเร็วมาก,20,2025-05-15 14:02:06
763745,3,พอใช้,20,2025-06-07 08:55:06
763747,4,อร่อย,20,2025-05-09 11:07:48
763750,5,อร่อย,17,2025-04-09 20:40:42
763752,5,อร่อย,13,2024-09-15 00:45:18
763754,4,อร่อย,59,2025-03-11 00:59:24
763762,5,ส่งเร็วมาก,80,2024-10-19 01:20:42
763771,4,อร่อย,23,2024-12-07 22:39:12
763773,5,อร่อย,15,2025-01-28 16:46:48
763777,4,แพ็กดี,53,2024-10-08 15:48:24
763778,4,ราคาโอเค,59,2024-10-21 08:58:42
763790,3,ส่งช้า,229,2025-01-20 13:09:24
763795,3,ส่งช้า,125,2025-03-13 06:53:30
763797,5,อร่อย,37,2025-07-15 05:27:42
763804,4,แพ็กดี,70,2025-03-29 18:15:00
763806,5,อร่อย,5,2025-04-03 19:13:12
763814,3,ส่งช้า,15,2024-11-23 11:08:06
763815,5,ส่งเร็วมาก,21,2024-08-15 14:38:54
763820,4,ราคาโอเค,36,2024-12-05 14:49:12
763821,5,ส่งเร็วมาก,36,2025-07-13 16:13:36
763829,5,อร่อย,20,2025-02-09 21:35:42
763840,5,อร่อย,23,2024-09-11 01:16:18
763847,5,ไรเดอร์สุภาพ,31,2024-09-17 16:05:12
763855,5,ส่งเร็วมาก,22,2025-02-20 19:28:06
763865,4,ราคาโอเค,27,2025-04-10 01:37:00
763870,4,ราคาโอเค,66,2024-09-30 07:19:18
763871,5,อร่อย,60,2025-01-23 01:44:00
763872,3,ส่งช้า,66,2025-03-26 20:10:36
763874,5,ส่งเร็วมาก,52,2025-03-28 07:34:12
763875,4,แพ็กดี,17,2025-01-19 22:14:12
763876,4,ส่งเร็วมาก,22,2025-03-26 14:42:06
763877,4,อร่อย,52,2025-06-03 13:41:24
763882,3,พอใช้,61,2024-10-07 16:08:54
763884,5,ส่งเร็วมาก,30,2024-08-02 03:22:12
763885,4,แพ็กดี,47,2025-02-22 10:10:42
763891,4,อร่อย,32,2025-07-07 06:41:00
763892,5,ไรเดอร์สุภาพ,14,2024-11-03 19:33:06
763896,4,ราคาโอเค,18,2025-02-25 12:59:18
763899,5,ส่งเร็วมาก,4,2024-10-27 08:14:54
763900,5,ส่งเร็วมาก,17,2024-10-31 13:58:36
763901,4,ส่งเร็วมาก,32,2025-03-25 22:23:30
763905,4,อร่อย,77,2025-04-11 00:00:54
763906,5,ไรเดอร์สุภาพ,10,2025-04-05 04:44:24
763907,3,อาหารไม่ตรงปก,73,2025-03-08 14:02:54
763912,4,ส่งเร็วมาก,41,2024-10-19 05:10:12
763914,1,ไรเดอร์ไม่สุภาพ,115,2025-04-28 22:38:42
763917,5,ส่งเร็วมาก,9,2024-09-30 20:28:48
763918,5,ส่งเร็วมาก,40,2024-11-08 06:04:36
763926,5,อร่อย,23,2025-01-05 09:21:54
763927,4,ส่งเร็วมาก,36,2024-08-26 19:49:30
763930,4,อร่อย,33,2024-12-20 03:25:48
763931,4,ส่งเร็วมาก,77,2025-01-30 13:11:48
763932,5,แพ็กดี,1,2024-08-30 03:27:24
763934,5,ส่งเร็วมาก,4,2025-03-29 07:17:30
763941,5,อร่อย,5,2024-08-16 12:42:00
763945,5,อร่อย,14,2025-06-30 02:42:36
763947,5,อร่อย,8,2025-06-07 05:43:30
763949,5,อร่อย,5,2024-12-16 17:34:30
763950,4,ราคาโอเค,26,2025-01-20 14:39:42
763976,4,อร่อย,3,2024-12-13 05:34:54
763977,5,ส่งเร็วมาก,27,2024-11-29 16:11:54
763983,4,อร่อย,110,2024-09-09 16:37:30
763987,4,แพ็กดี,28,2024-12-21 19:03:00
763988,5,อร่อย,18,2024-11-14 12:34:30
763992,4,ราคาโอเค,119,2025-07-05 12:04:12
763993,5,อร่อย,12,2024-10-29 07:39:18
763994,5,ส่งเร็วมาก,22,2025-03-13 00:17:12
763995,5,อร่อย,9,2025-06-19 03:03:48
763997,5,อร่อย,33,2025-07-12 12:55:24
764000,5,แพ็กดี,25,2025-03-16 10:13:18
764001,4,แพ็กดี,29,2025-02-21 05:03:00
764003,4,ส่งเร็วมาก,36,2024-10-13 20:22:12
764004,4,ส่งเร็วมาก,22,2024-10-29 03:29:00
764011,5,ส่งเร็วมาก,30,2024-11-03 07:39:12
764023,3,พอใช้,17,2025-06-09 16:33:00
764027,4,ราคาโอเค,74,2024-10-15 06:18:48
764033,4,ราคาโอเค,24,2024-09-28 13:53:42
764035,4,อร่อย,67,2024-11-08 20:30:12
764043,4,อร่อย,53,2025-05-18 04:56:54
764046,3,พอใช้,23,2025-07-16 13:51:48
764049,3,พอใช้,64,2024-08-18 21:41:18
764057,5,อร่อย,13,2025-04-05 12:53:30
764058,5,อร่อย,39,2024-12-07 20:28:24
764060,5,ส่งเร็วมาก,37,2025-06-05 21:56:06
764067,4,อร่อย,43,2024-10-06 04:01:54
764070,3,พอใช้,159,2024-08-07 06:06:36
764071,4,อร่อย,38,2024-08-12 12:51:36
764072,5,อร่อย,18,2025-02-16 07:14:06
764076,2,อาหารเย็นแล้ว,94,2025-01-05 11:57:30
764079,5,ส่งเร็วมาก,36,2025-03-12 21:30:36
764081,4,อร่อย,13,2024-08-02 08:47:24
764082,4,อร่อย,25,2025-05-10 23:48:48
764087,1,ส่งช้ามาก,61,2024-09-15 18:28:30
764088,4,อร่อย,36,2025-07-17 06:46:42
764091,3,พอใช้,145,2025-02-21 03:45:48
764096,4,ราคาโอเค,8,2025-02-11 07:25:30
764097,5,ส่งเร็วมาก,19,2024-10-26 15:53:48
764099,4,ราคาโอเค,5,2025-01-10 04:53:24
764101,4,ส่งเร็วมาก,47,2025-05-24 04:36:54
764108,4,ราคาโอเค,33,2024-11-28 20:52:54
764112,3,พอใช้,36,2025-02-14 12:40:06
764113,4,แพ็กดี,47,2024-10-19 07:06:36
764114,3,พอใช้,18,2024-11-19 02:07:54
764115,5,อร่อย,58,2025-06-29 17:03:42
764120,5,อร่อย,24,2025-06-03 07:48:42
764132,3,พอใช้,108,2024-09-15 00:42:48
764140,5,อร่อย,38,2025-05-27 17:12:18
764143,4,แพ็กดี,40,2024-11-22 17:10:12
764146,5,ส่งเร็วมาก,8,2025-05-18 13:55:36
764154,5,ส่งเร็วมาก,8,2025-02-15 00:06:48
764157,5,แพ็กดี,40,2025-06-11 10:26:24
764164,3,อาหารไม่ตรงปก,61,2025-05-03 04:08:00
764169,5,ไรเดอร์สุภาพ,9,2025-07-04 21:47:12
764176,5,แพ็กดี,15,2024-11-20 01:50:06
764181,4,ราคาโอเค,15,2024-08-23 04:07:36
764182,5,ไรเดอร์สุภาพ,27,2025-06-24 13:51:06
764187,5,อร่อย,32,2025-01-25 09:04:30
764189,5,ไรเดอร์สุภาพ,14,2024-10-28 05:51:24
764192,4,ราคาโอเค,77,2024-10-31 22:45:30
764194,3,อาหารไม่ตรงปก,99,2025-01-28 03:30:54
764196,4,ราคาโอเค,40,2025-03-28 06:25:06
764202,4,ราคาโอเค,25,2025-01-20 11:23:12
764204,5,อร่อย,16,2024-10-29 21:51:54
764206,5,อร่อย,22,2025-03-09 14:08:42
764214,5,อร่อย,67,2025-03-25 07:08:36
764217,4,อร่อย,10,2025-06-30 21:55:18
764220,5,ส่งเร็วมาก,13,2025-02-01 11:39:06
764221,4,ส่งเร็วมาก,57,2025-05-19 10:55:30
764222,5,ไรเดอร์สุภาพ,16,2024-12-10 01:09:00
764223,2,อาหารไม่ตรงปก,68,2025-06-30 19:09:06
764225,3,พอใช้,44,2025-02-27 11:10:48
764226,5,แพ็กดี,28,2025-02-19 10:17:36
764229,4,แพ็กดี,33,2025-04-22 11:39:00
764230,5,อร่อย,26,2025-02-23 23:25:00
764235,3,พอใช้,97,2025-06-17 11:56:42
764238,3,ส่งช้า,31,2025-06-21 02:35:06
764248,4,ส่งเร็วมาก,22,2025-03-23 13:35:24
764259,4,ราคาโอเค,31,2025-04-23 01:17:36
764265,5,ไรเดอร์สุภาพ,38,2025-05-16 15:13:48
764274,3,พอใช้,243,2025-02-02 02:02:06
764278,4,ราคาโอเค,56,2025-03-08 20:11:54
764282,3,พอใช้,51,2024-10-03 02:46:48
764283,4,อร่อย,75,2024-10-11 18:59:06
764284,5,อร่อย,46,2025-02-27 00:33:48
764288,5,อร่อย,53,2025-01-28 07:42:36
764290,5,อร่อย,22,2024-10-22 13:11:18
764292,5,ส่งเร็วมาก,50,2025-01-15 09:09:24
764297,5,ไรเดอร์สุภาพ,63,2025-02-26 16:27:00
764298,2,อาหารไม่ตรงปก,132,2025-07-14 17:11:24
764300,4,อร่อย,78,2025-04-29 07:37:30
764301,3,ราคาแพงไป,69,2025-02-21 12:39:36
764304,3,อาหารไม่ตรงปก,86,2025-04-13 09:12:12
764310,4,แพ็กดี,36,2025-01-12 22:03:42
764312,5,อร่อย,25,2024-10-13 00:55:12
764313,3,พอใช้,156,2024-10-22 21:37:06
764317,4,อร่อย,35,2025-04-21 00:14:18
764319,2,แพ็กไม่ดี,62,2024-11-30 17:45:42
764331,4,ราคาโอเค,45,2025-07-16 13:05:30
764332,4,แพ็กดี,44,2024-11-07 16:24:36
764333,4,อร่อย,12,2025-05-11 11:18:42
764334,5,อร่อย,18,2024-12-18 01:18:00
764335,3,พอใช้,30,2025-05-03 18:12:06
764338,2,อาหารเย็นแล้ว,83,2025-06-18 12:28:54
764344,4,แพ็กดี,53,2024-09-23 05:32:42
764346,3,ราคาแพงไป,88,2025-06-13 17:34:06
764349,5,ไรเดอร์สุภาพ,11,2025-03-14 18:03:06
764350,4,แพ็กดี,35,2024-12-26 06:46:00
764351,4,อร่อย,32,2024-10-26 16:29:48
764352,4,อร่อย,19,2024-10-28 03:46:12
764353,5,แพ็กดี,68,2025-04-19 13:08:06
764356,5,ส่งเร็วมาก,7,2025-07-08 02:16:30
764358,3,ราคาแพงไป,106,2024-12-01 18:12:54
764359,4,ส่งเร็วมาก,33,2025-02-24 01:35:12
764360,3,ส่งช้า,128,2025-04-23 13:02:36
764367,5,ส่งเร็วมาก,42,2024-10-07 04:52:06
764368,4,แพ็กดี,35,2024-08-15 08:10:30
764370,5,ส่งเร็วมาก,33,2025-02-13 15:39:36
764372,5,อร่อย,15,2025-01-31 13:11:24
764379,4,ส่งเร็วมาก,19,2025-07-07 19:00:36
764382,4,ราคาโอเค,11,2025-01-06 14:58:06
764384,4,ราคาโอเค,40,2025-07-06 01:23:48
764386,4,อร่อย,49,2025-02-27 14:18:54
764392,3,พอใช้,151,2025-03-04 02:52:42
764400,4,อร่อย,25,2025-05-13 20:43:24
764402,5,ส่งเร็วมาก,45,2025-02-18 11:27:18
764406,5,อร่อย,23,2025-01-19 21:23:30
764410,5,อร่อย,42,2025-04-19 21:30:30
764412,5,อร่อย,18,2025-04-04 10:10:18
764428,5,ส่งเร็วมาก,13,2025-01-21 17:47:24
764432,4,อร่อย,23,2025-06-08 03:03:18
764438,2,ส่งช้า,66,2024-08-13 05:00:36
764440,3,ส่งช้า,55,2024-08-10 18:37:24
764450,2,อาหารไม่ตรงปก,42,2024-08-22 22:09:24
764454,5,ไรเดอร์สุภาพ,19,2025-06-04 04:47:06
764457,3,ส่งช้า,63,2025-02-26 04:48:30
764459,2,ส่งช้า,221,2025-01-23 08:49:06
764462,3,พอใช้,53,2024-10-15 22:40:18
764464,3,พอใช้,17,2024-08-04 21:49:42
764470,5,อร่อย,40,2025-05-15 20:18:48
764478,4,อร่อย,11,2025-06-07 01:27:00
764480,3,ส่งช้า,200,2025-05-08 07:37:12
764481,5,แพ็กดี,9,2025-04-16 12:05:48
764490,5,ไรเดอร์สุภาพ,21,2025-04-19 05:19:18
764491,5,อร่อย,33,2025-07-10 18:49:48
764494,4,แพ็กดี,26,2025-03-06 04:03:54
764495,2,แพ็กไม่ดี,61,2025-02-01 02:00:42
764497,3,ส่งช้า,149,2024-12-11 02:36:30
764504,4,อร่อย,24,2024-10-21 13:38:54
764507,4,อร่อย,13,2025-06-17 13:53:24
764508,4,ราคาโอเค,25,2025-02-28 03:46:18
764510,4,อร่อย,13,2024-09-15 20:38:06
764511,3,ราคาแพงไป,21,2025-01-15 14:17:24
764514,4,อร่อย,50,2024-09-15 05:47:54
764515,3,พอใช้,132,2025-04-21 11:25:48
764517,3,อาหารไม่ตรงปก,76,2025-01-25 14:36:18
764518,3,พอใช้,13,2025-03-17 22:44:30
764522,5,อร่อย,42,2025-03-24 20:49:54
764523,4,ราคาโอเค,91,2024-09-27 11:21:00
764532,4,อร่อย,22,2025-07-03 00:21:30
764533,4,อร่อย,78,2025-04-19 02:27:54
764537,5,ส่งเร็วมาก,7,2025-01-01 23:13:30
764538,5,ส่งเร็วมาก,56,2024-10-12 05:57:00
764547,5,อร่อย,21,2025-07-08 00:23:12
764549,3,ราคาแพงไป,17,2025-04-24 08:23:48
764550,3,พอใช้,33,2025-04-14 17:18:36
764553,4,อร่อย,23,2024-12-12 20:49:18
764555,4,อร่อย,40,2025-02-27 01:15:12
764557,3,พอใช้,53,2025-01-17 02:28:12
764559,5,แพ็กดี,46,2025-02-04 19:43:48
764561,2,อาหารเย็นแล้ว,135,2025-02-09 19:21:06
764566,5,อร่อย,8,2024-10-30 09:25:18
764575,5,ไรเดอร์สุภาพ,8,2025-06-24 17:26:54
764576,5,แพ็กดี,13,2024-09-29 11:48:00
764578,4,แพ็กดี,49,2025-07-11 09:03:42
764586,4,ราคาโอเค,31,2025-02-27 18:56:48
764588,1,ส่งช้ามาก,78,2024-08-25 12:26:24
764590,4,ราคาโอเค,7,2024-10-17 11:48:06
764594,3,ส่งช้า,67,2024-08-22 15:57:24
764597,3,ส่งช้า,36,2025-04-11 23:45:12
764599,5,ส่งเร็วมาก,38,2025-07-11 16:19:42
764602,5,อร่อย,14,2025-01-19 01:37:30
764604,5,อร่อย,42,2025-05-19 22:35:36
764606,3,พอใช้,123,2025-01-19 11:20:54
764612,5,ไรเดอร์สุภาพ,20,2025-05-30 18:18:54
764628,3,ส่งช้า,90,2025-01-31 16:49:00
764630,5,อร่อย,49,2025-06-29 08:00:24
764634,5,แพ็กดี,21,2024-08-17 20:43:36
764636,2,อาหารเย็นแล้ว,336,2024-08-26 13:29:24
764637,4,อร่อย,33,2025-03-28 17:29:54
764638,5,อร่อย,85,2024-09-08 19:12:00
764639,4,ราคาโอเค,24,2024-11-30 14:00:12
764643,3,พอใช้,46,2024-10-04 09:14:06
764646,4,ส่งเร็วมาก,49,2024-12-11 19:17:12
764648,4,ส่งเร็วมาก,32,2024-08-03 00:30:54
764649,4,อร่อย,38,2025-01-27 16:01:06
764652,5,อร่อย,2,2025-06-28 09:52:54
764654,5,ไรเดอร์สุภาพ,32,2025-05-29 14:11:30
764656,5,ไรเดอร์สุภาพ,3,2025-01-02 13:22:54
764658,3,พอใช้,95,2024-08-28 21:25:54
764662,5,ส่งเร็วมาก,4,2024-08-17 09:41:18
764664,3,พอใช้,111,2025-06-19 09:25:54
764665,4,อร่อย,8,2024-09-20 14:17:00
764667,5,ส่งเร็วมาก,17,2024-08-15 11:31:18
764669,4,ราคาโอเค,33,2024-12-01 14:33:30
764672,4,ส่งเร็วมาก,139,2025-01-30 16:25:48
764673,5,อร่อย,32,2024-11-17 11:59:18
764677,5,แพ็กดี,48,2024-11-05 22:41:42
764679,3,ราคาแพงไป,99,2024-10-22 10:48:00
764685,5,ส่งเร็วมาก,20,2024-10-03 10:01:12
764687,5,ไรเดอร์สุภาพ,29,2025-01-22 12:07:54
764701,3,ราคาแพงไป,67,2024-12-12 17:34:12
764702,5,ส่งเร็วมาก,32,2024-12-15 10:34:12
764703,5,ส่งเร็วมาก,16,2025-03-30 22:07:30
764707,5,อร่อย,19,2025-07-15 11:47:12
764711,5,ส่งเร็วมาก,31,2025-04-24 19:21:30
764714,4,ส่งเร็วมาก,64,2025-05-15 18:09:36
764718,2,ส่งช้า,83,2025-01-03 01:07:12
764722,4,อร่อย,27,2024-11-03 00:08:36
764723,5,อร่อย,24,2024-09-17 21:07:00
764724,4,ราคาโอเค,56,2024-12-22 12:42:54
764731,4,อร่อย,34,2025-07-08 18:20:00
764734,4,อร่อย,109,2025-01-13 18:47:06
764736,4,อร่อย,66,2024-11-24 11:20:54
764738,5,ไรเดอร์สุภาพ,34,2025-07-16 14:27:18
764743,5,อร่อย,53,2025-07-02 05:07:18
764748,4,อร่อย,14,2025-04-17 02:15:36
764750,5,อร่อย,12,2025-04-23 11:16:30
764757,5,แพ็กดี,18,2024-12-28 08:32:00
764762,4,ส่งเร็วมาก,15,2024-09-24 05:08:12
764764,4,ส่งเร็วมาก,37,2025-05-24 01:54:24
764766,5,อร่อย,5,2025-03-07 18:10:36
764768,3,ราคาแพงไป,29,2025-04-22 04:11:54
764772,3,ส่งช้า,86,2024-09-30 15:57:48
764773,5,อร่อย,6,2024-11-17 09:49:30
764787,5,ส่งเร็วมาก,10,2024-09-16 02:52:54
764797,3,ส่งช้า,28,2025-07-15 05:26:30
764798,3,พอใช้,167,2024-08-04 11:40:24
764800,5,แพ็กดี,11,2025-05-06 03:06:12
764801,5,ไรเดอร์สุภาพ,14,2024-08-15 14:01:24
764802,4,อร่อย,88,2024-11-27 14:44:18
764803,5,ส่งเร็วมาก,30,2025-05-05 05:09:54
764804,4,อร่อย,14,2025-03-15 10:17:00
764807,4,แพ็กดี,74,2024-11-29 14:51:48
764809,4,อร่อย,15,2024-11-12 19:35:06
764813,4,แพ็กดี,52,2024-12-26 17:00:48
764817,2,อาหารเย็นแล้ว,82,2024-08-13 02:51:36
764828,3,ราคาแพงไป,32,2025-06-07 20:02:42
764830,5,ส่งเร็วมาก,46,2025-05-24 02:40:00
764831,5,ไรเดอร์สุภาพ,41,2025-05-11 00:15:36
764832,3,พอใช้,93,2024-10-18 02:48:42
764834,5,อร่อย,40,2025-06-21 13:03:48
764839,5,อร่อย,7,2025-06-18 11:56:36
764843,2,แพ็กไม่ดี,275,2025-04-07 03:46:24
764844,5,อร่อย,49,2024-09-07 15:24:06
764851,3,ส่งช้า,9,2024-11-07 17:38:12
764853,5,ส่งเร็วมาก,12,2025-05-12 18:28:06
764854,5,ส่งเร็วมาก,33,2025-05-09 04:36:06
764855,5,อร่อย,38,2025-06-10 22:57:54
764856,4,อร่อย,24,2025-01-31 04:02:06
764867,5,ส่งเร็วมาก,17,2025-01-03 03:35:00
764872,3,ส่งช้า,28,2025-07-02 11:10:42
764875,3,พอใช้,41,2024-08-05 14:12:18
764880,3,ส่งช้า,45,2024-09-03 00:28:24
764881,5,แพ็กดี,12,2024-11-17 23:51:18
764883,4,ราคาโอเค,80,2025-03-24 00:34:48
764891,4,แพ็กดี,36,2025-04-09 21:49:30
764895,4,แพ็กดี,16,2024-12-01 12:24:00
764898,5,ส่งเร็วมาก,11,2025-04-26 13:51:18
764899,3,พอใช้,52,2025-05-16 20:57:18
764901,3,อาหารไม่ตรงปก,94,2025-01-03 21:08:48
764906,4,อร่อย,7,2025-04-28 01:41:12
764907,5,ไรเดอร์สุภาพ,70,2024-08-05 14:25:36
764910,5,อร่อย,11,2025-01-13 16:03:18
764911,4,แพ็กดี,57,2024-10-27 07:02:06
764912,4,อร่อย,38,2025-01-31 02:26:30
764915,3,ราคาแพงไป,62,2025-01-06 16:02:24
764916,3,ส่งช้า,56,2025-01-30 15:00:18
764923,4,อร่อย,20,2025-03-29 23:25:06
764932,3,ส่งช้า,13,2024-11-24 22:45:24
764933,5,ส่งเร็วมาก,10,2025-04-11 18:28:24
764936,5,อร่อย,69,2025-03-22 08:15:54
764940,5,อร่อย,18,2025-03-25 03:24:12
764943,3,อาหารไม่ตรงปก,154,2025-07-07 13:50:30
764951,5,อร่อย,14,2024-09-29 17:17:24
764957,5,อร่อย,25,2024-08-23 13:11:54
764964,3,ราคาแพงไป,9,2025-07-11 06:33:54
764965,4,ส่งเร็วมาก,48,2025-02-18 09:55:42
764966,5,ส่งเร็วมาก,22,2024-09-07 23:58:36
764972,3,อาหารไม่ตรงปก,7,2024-11-26 02:46:42
764974,5,ไรเดอร์สุภาพ,42,2025-07-17 13:25:54
764979,5,อร่อย,40,2024-12-06 11:08:12
764980,2,แพ็กไม่ดี,278,2025-06-20 08:33:30
764981,4,อร่อย,27,2025-05-25 11:02:48
764982,4,แพ็กดี,69,2024-08-14 02:26:42
764988,2,ส่งช้า,171,2024-10-05 18:07:54
764991,4,ส่งเร็วมาก,85,2024-08-09 20:57:36
764993,5,อร่อย,16,2025-04-21 03:45:48
764995,5,ส่งเร็วมาก,72,2025-02-08 23:46:00
764996,5,ส่งเร็วมาก,15,2024-09-30 14:56:36
764998,5,อร่อย,17,2025-01-11 08:48:36
765002,4,แพ็กดี,67,2025-05-01 13:49:54
765008,5,อร่อย,50,2025-04-29 23:40:12
765010,4,อร่อย,16,2025-02-27 13:14:12
765012,3,ส่งช้า,99,2024-09-03 13:33:54
765014,3,ส่งช้า,84,2025-02-22 04:30:48
765017,5,อร่อย,23,2024-12-21 04:10:18
765018,3,พอใช้,67,2025-03-09 16:55:06
765031,4,อร่อย,64,2024-11-15 15:52:54
765033,3,ราคาแพงไป,63,2025-01-15 01:39:24
765036,4,ราคาโอเค,38,2025-05-14 10:54:36
765038,3,ราคาแพงไป,80,2024-09-27 18:22:54
765039,4,อร่อย,33,2024-09-08 02:08:18
765046,4,แพ็กดี,29,2025-07-12 05:19:12
765048,5,อร่อย,4,2024-12-15 21:29:06
765049,5,แพ็กดี,19,2025-03-09 02:21:12
765051,4,ราคาโอเค,18,2025-05-31 14:09:18
765052,3,ส่งช้า,142,2025-01-18 04:43:48
765058,4,แพ็กดี,39,2025-01-25 12:27:54
765061,5,ส่งเร็วมาก,32,2024-12-01 07:38:12
